scenario,display_name,band,channel_id,wavelength_nm,frequency_offset_ghz,launch_power_dbm,shaped,neural_nli,ase_var,nli_var,implementation_var,total_noise_var,gsnr_db,entropy_bits_per_symbol,ser,ber,gmi_bits_per_symbol,ngmi,net_rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after
pcs_only,PCS only,E,1,1401.8,-225.0,0.0,True,False,0.0006811476104107644,0.0010682222222222221,0.0018419273861053573,0.0035912972187383436,24.708267817035864,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.003215828216105803,0.003215828216105803
pcs_only,PCS only,E,2,1401.2,-150.0,0.0,True,False,0.0006811476104107644,0.001012,0.0018419273861053573,0.0035350749965161214,24.634033622760562,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0032350311673460313,0.0032350311673460313
pcs_only,PCS only,E,3,1400.6,-75.0,0.0,True,False,0.0006811476104107644,0.0009557777777777777,0.0018419273861053573,0.003478852774293899,24.74007035926844,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0031863221627909783,0.0031863221627909783
pcs_only,PCS only,E,4,1400.0,0.0,0.0,True,False,0.0006811476104107644,0.0008995555555555555,0.0018419273861053573,0.003422630552071677,24.69326010865781,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0032140641481533693,0.0032140641481533693
pcs_only,PCS only,E,5,1399.4,75.0,0.0,True,False,0.0006811476104107644,0.0009557777777777777,0.0018419273861053573,0.003478852774293899,24.66752364234445,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.003219284277042714,0.003219284277042714
pcs_only,PCS only,E,6,1398.8,150.0,0.0,True,False,0.0006811476104107644,0.001012,0.0018419273861053573,0.0035350749965161214,24.57131204059731,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.003269060434590789,0.003269060434590789
pcs_only,PCS only,E,7,1398.2,225.0,0.0,True,False,0.0006811476104107644,0.0010682222222222221,0.0018419273861053573,0.0035912972187383436,24.606223242613005,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0032798194042601664,0.0032798194042601664
pcs_only,PCS only,E,8,1397.6,300.0,0.0,True,False,0.0006811476104107644,0.0011244444444444444,0.0018419273861053573,0.003647519440960566,24.605282223942503,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.003257673329513708,0.003257673329513708
pcs_only,PCS only,S,0,1492.4,-300.0,0.0,True,False,0.0005691689991202368,0.0008433333333333332,0.0018419273861053573,0.0032544297185589273,24.93673707189884,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0030232174990764745,0.0030232174990764745
pcs_only,PCS only,S,1,1491.8,-225.0,0.0,True,False,0.0005691689991202368,0.0008011666666666666,0.0018419273861053573,0.0032122630518922604,24.998048940761578,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002996233512268185,0.002996233512268185
pcs_only,PCS only,S,2,1491.2,-150.0,0.0,True,False,0.0005691689991202368,0.0007589999999999999,0.0018419273861053573,0.0031700963852255943,25.11390299548403,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0029095578030749487,0.0029095578030749487
pcs_only,PCS only,S,3,1490.6,-75.0,0.0,True,False,0.0005691689991202368,0.0007168333333333333,0.0018419273861053573,0.0031279297185589274,25.169034586017958,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002904285283902731,0.002904285283902731
pcs_only,PCS only,S,4,1490.0,0.0,0.0,True,False,0.0005691689991202368,0.0006746666666666666,0.0018419273861053573,0.0030857630518922605,25.319913561401112,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.00280746972786435,0.00280746972786435
pcs_only,PCS only,S,5,1489.4,75.0,0.0,True,False,0.0005691689991202368,0.0007168333333333333,0.0018419273861053573,0.0031279297185589274,25.080345752049837,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0029437160066197693,0.0029437160066197693
pcs_only,PCS only,S,6,1488.8,150.0,0.0,True,False,0.0005691689991202368,0.0007589999999999999,0.0018419273861053573,0.0031700963852255943,25.0841924647605,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0029464858432319244,0.0029464858432319244
pcs_only,PCS only,S,7,1488.2,225.0,0.0,True,False,0.0005691689991202368,0.0008011666666666666,0.0018419273861053573,0.0032122630518922604,25.000259039792304,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002983536419956232,0.002983536419956232
pcs_only,PCS only,S,8,1487.6,300.0,0.0,True,False,0.0005691689991202368,0.0008433333333333332,0.0018419273861053573,0.0032544297185589273,24.999832235783984,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0029716016962006648,0.0029716016962006648
pcs_only,PCS only,C,0,1552.4,-300.0,0.0,True,False,0.00048000000000000007,0.000618960244648318,0.0018419273861053573,0.0029408876307536755,25.41077483307162,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0027261363192311212,0.0027261363192311212
pcs_only,PCS only,C,1,1551.8,-225.0,0.0,True,False,0.00048000000000000007,0.000588012232415902,0.0018419273861053573,0.0029099396185212597,25.397060060498408,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0027530368120578697,0.0027530368120578697
pcs_only,PCS only,C,2,1551.2,-150.0,0.0,True,False,0.00048000000000000007,0.0005570642201834862,0.0018419273861053573,0.002878991606288844,25.390790343846255,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002715973934318765,0.002715973934318765
