seed,spans,launch_power_dbm,pcs_nu,scenario,display_name,band,channel_id,shaped,neural_nli,ase_var,nli_var,implementation_var,total_noise_var,gsnr_db,entropy_bits_per_symbol,ser,ber,gmi_bits_per_symbol,ngmi,net_rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after,residual_mse_improvement_percent,score
1,8,4.0,0.3,pcs_only,PCS only,O,0,True,False,0.00750725901429818,0.18453483262543316,0.005157396681095,0.19719948832082634,8.392429297414635,3.979373818553598,0.30342857142857144,0.0762503311485474,2.976807561070291,0.7480592919396262,0.3175261398474977,0,0.0,0.0,0.13301389749631318,0.13301389749631318,0.0,-0.4905316554841279
1,8,4.0,0.3,pcs_only,PCS only,O,1,True,False,0.00750725901429818,0.1736798424709959,0.005157396681095,0.1863444981663891,8.666501710730465,3.979373818553598,0.27885714285714286,0.07007563389923001,3.0566493504771564,0.7681231997420567,0.32604259738423,0,0.0,0.0,0.12438195013867506,0.12438195013867506,0.0,-0.3784318426750014
1,8,4.0,0.3,pcs_only,PCS only,O,2,True,False,0.00750725901429818,0.18453483262543316,0.005157396681095,0.19719948832082634,8.396578036486225,3.979373818553598,0.2957142857142857,0.07431176340748263,2.9780114998728227,0.7483618367261748,0.31765455998643444,0,0.0,0.0,0.1294151024024168,0.1294151024024168,0.0,-0.46115876966635616
1,8,4.0,0.3,pcs_only,PCS only,E,0,True,False,0.006660109968460806,0.16403096233371836,0.005157396681095,0.17584846898327416,8.724940228174843,3.979373818553598,0.276,0.0693576458469838,3.0737527350474685,0.7724212087631164,0.3278669584050633,0,0.0,0.0,0.12091072522771193,0.12091072522771193,0.0,-0.36350012017269995
1,8,4.0,0.3,pcs_only,PCS only,E,1,True,False,0.006660109968460806,0.1543820821964408,0.005157396681095,0.16619958884599662,9.13071970846629,3.979373818553598,0.2422857142857143,0.06088538683047853,3.193249611584445,0.8024502741351177,0.3406132919023408,0,0.0,0.0,0.11071160923533431,0.11071160923533431,0.0,-0.20743872221618564
1,8,4.0,0.3,pcs_only,PCS only,E,2,True,False,0.006660109968460806,0.16403096233371836,0.005157396681095,0.17584846898327416,8.86817523119692,3.979373818553598,0.2651428571428571,0.0666292912484482,3.1157884058264274,0.782984597048723,0.3323507632881523,0,0.0,0.0,0.1175515856959509,0.1175515856959509,0.0,-0.3123615961906939
1,8,4.0,0.3,pcs_only,PCS only,S,0,True,False,0.005565207991397871,0.12302322175028875,0.005157396681095,0.13374582642278163,9.955008138612008,3.979373818553598,0.19285714285714287,0.04846419352661911,3.4396629324842976,0.8643729112472596,0.3668973794649918,0,0.0,0.0,0.09191876927924081,0.09191876927924081,0.0,0.038134802110185495
1,8,4.0,0.3,pcs_only,PCS only,S,1,True,False,0.005565207991397871,0.1157865616473306,0.005157396681095,0.12650916631982348,10.129894041013678,3.979373818553598,0.19342857142857142,0.04860779113706835,3.4925238121686593,0.8776566292628681,0.3725358732979903,0,0.0,0.0,0.087514405336096,0.087514405336096,0.0,0.04861476788251229
1,8,4.0,0.3,pcs_only,PCS only,S,2,True,False,0.005565207991397871,0.12302322175028875,0.005157396681095,0.13374582642278163,10.071957226660391,3.979373818553598,0.18628571428571428,0.04681282100645283,3.4749906683989207,0.8732506235521226,0.3706656712958849,0,0.0,0.0,0.08952152579839165,0.08952152579839165,0.0,0.07135164526550808
1,8,4.0,0.3,pcs_only,PCS only,C,0,True,False,0.004693333333333333,0.09029227284424862,0.005157396681095,0.10014300285867694,11.162473161830125,3.979373818553598,0.12914285714285714,0.03245305996152865,3.8082753285591227,0.9570036649493097,0.40621603504630643,0,0.0,0.0,0.06934542562798034,0.06934542562798034,0.0,0.3659190620965817
1,8,4.0,0.3,pcs_only,PCS only,C,1,True,False,0.004693333333333333,0.08498096267693989,0.005157396681095,0.09483169269136821,11.385895273382761,3.979373818553598,0.11485714285714285,0.0288631197002976,3.877343442329658,0.9743601931167589,0.4135833005151635,0,0.0,0.0,0.06673201627380307,0.06673201627380307,0.0,0.4360723159460099
1,8,4.0,0.3,pcs_only,PCS only,C,2,True,False,0.004693333333333333,0.09029227284424862,0.005157396681095,0.10014300285867694,11.12348873864979,3.979373818553598,0.13142857142857142,0.033027450403325616,3.7962493092466096,0.9539815765854464,0.4049332596529717,0,0.0,0.0,0.06900011684486176,0.06900011684486176,0.0,0.3544610531490791
1,8,4.0,0.3,pcs_only,PCS only,L,0,True,False,0.005217727573374936,0.08201548116685918,0.005157396681095,0.09239060542132911,11.519830328637706,3.979373818553598,0.10771428571428572,0.027068149569682082,3.9188640883159023,0.9847941578256426,0.41801216942036296,0,0.0,0.0,0.06356177120354606,0.06356177120354606,0.0,0.47278313902064
1,8,4.0,0.3,pcs_only,PCS only,L,1,True,False,0.005217727573374936,0.0771910410982204,0.005157396681095,0.08756616535269034,11.719903425548912,3.979373818553598,0.10057142857142858,0.02527317943906656,3.979373818553598,1.0,0.4244665406457171,0,0.0,0.0,0.061469131873930355,0.061469131873930355,0.0,0.514164986081675
1,8,4.0,0.3,pcs_only,PCS only,L,2,True,False,0.005217727573374936,0.08201548116685918,0.005157396681095,0.09239060542132911,11.450009268140132,3.979373818553598,0.10428571428571429,0.02620656390698663,3.8972084807498883,0.9793521942018569,0.4157022379466548,0,0.0,0.0,0.06410083679044336,0.06410083679044336,0.0,0.48060415006746066
1,8,6.0,0.0,uniform_baseline,Uniform baseline,O,0,False,False,0.00750725901429818,0.6437924197398845,0.005157396681095,0.6564570754352778,3.6665088439095337,4.0,0.594,0.1485,1.7338838234602847,0.4334709558650712,0.1849476078357637,0,0.0,0.0,0.43165051312552777,0.43165051312552777,0.0,-1.895892038407855
1,8,6.0,0.0,uniform_baseline,Uniform baseline,O,1,False,False,0.00750725901429818,0.6059222774022442,0.005157396681095,0.6185869330976375,4.033312104859286,4.0,0.5908571428571429,0.14771428571428571,1.8201698422376762,0.45504246055941905,0.19415144983868546,0,0.0,0.0,0.4015668571266811,0.4015668571266811,0.0,-1.8602303516812289
1,8,6.0,0.0,uniform_baseline,Uniform baseline,O,2,False,False,0.00750725901429818,0.6437924197398845,0.005157396681095,0.6564570754352778,3.7454450886153174,4.0,0.5842857142857143,0.14607142857142857,1.752272421700785,0.43806810542519625,0.1869090583147504,0,0.0,0.0,0.41953381296066883,0.41953381296066883,0.0,-1.8543445667120655
1,8,6.0,0.0,uniform_baseline,Uniform baseline,E,0,False,False,0.006660109968460806,0.572259928657675,0.005157396681095,0.5840774353072309,4.143744683124297,4.0,0.57,0.1425,1.8465603675111524,0.4616400918777881,0.19696643920118959,0,0.0,0.0,0.3898118942626697,0.3898118942626697,0.0,-1.7747837734738383
1,8,6.0,0.0,uniform_baseline,Uniform baseline,E,1,False,False,0.006660109968460806,0.538597579913106,0.005157396681095,0.5504150865626618,4.533078795226688,4.0,0.5502857142857143,0.13757142857142857,1.9410806111645849,0.4852701527911462,0.2070485985242224,0,0.0,0.0,0.3564673383722189,0.3564673383722189,0.0,-1.6751996782381386
1,8,6.0,0.0,uniform_baseline,Uniform baseline,E,2,False,False,0.006660109968460806,0.572259928657675,0.005157396681095,0.5840774353072309,4.1964103182517185,4.0,0.5742857142857143,0.14357142857142857,1.8592121649038456,0.4648030412259614,0.1983159642564102,0,0.0,0.0,0.3797210229660833,0.3797210229660833,0.0,-1.7873990515849494
1,8,6.0,0.0,uniform_baseline,Uniform baseline,S,0,False,False,0.005565207991397871,0.4291949464932563,0.005157396681095,0.43991755116574915,5.397192007948633,4.0,0.5168571428571429,0.12921428571428573,2.1587013241238355,0.5396753310309589,0.23026147457320914,0,0.0,0.0,0.29287729984974586,0.29287729984974586,0.0,-1.4920651308231314
1,8,6.0,0.0,uniform_baseline,Uniform baseline,S,1,False,False,0.005565207991397871,0.4039481849348295,0.005157396681095,0.41467078960732234,5.594460978555804,4.0,0.5068571428571429,0.12671428571428572,2.2098129112976665,0.5524532278244166,0.23571337720508442,0,0.0,0.0,0.27735022419307415,0.27735022419307415,0.0,-1.441222469366969
1,8,6.0,0.0,uniform_baseline,Uniform baseline,S,2,False,False,0.005565207991397871,0.4291949464932563,0.005157396681095,0.43991755116574915,5.460665415586593,4.0,0.4962857142857143,0.12407142857142857,2.1750912002342844,0.5437728000585711,0.23200972802499037,0,0.0,0.0,0.2850525948628176,0.2850525948628176,0.0,-1.4106350839229744
1,8,6.0,0.0,uniform_baseline,Uniform baseline,C,0,False,False,0.004693333333333333,0.3150054653161514,0.005157396681095,0.32485619533057974,6.653828884016658,4.0,0.436,0.109,2.492593750154553,0.6231484375386382,0.26587666668315235,0,0.0,0.0,0.21637760398946715,0.21637760398946715,0.0,-1.1029701779561814
1,8,6.0,0.0,uniform_baseline,Uniform baseline,C,1,False,False,0.004693333333333333,0.2964757320622602,0.005157396681095,0.3063264620766885,6.916017017267643,4.0,0.4097142857142857,0.10242857142857142,2.564593972233655,0.6411484930584137,0.2735566903715899,0,0.0,0.0,0.20583999511412268,0.20583999511412268,0.0,-0.9862312003662759
1,8,6.0,0.0,uniform_baseline,Uniform baseline,C,2,False,False,0.004693333333333333,0.3150054653161514,0.005157396681095,0.32485619533057974,6.629901545785354,4.0,0.43942857142857145,0.10985714285714286,2.4860608031259823,0.6215152007814956,0.2651798190001048,0,0.0,0.0,0.21484156295203613,0.21484156295203613,0.0,-1.117481262025624
1,8,6.0,0.0,uniform_baseline,Uniform baseline,L,0,False,False,0.005217727573374936,0.2861299643288375,0.005157396681095,0.29650508858330743,7.055644661703195,4.0,0.3985714285714286,0.09964285714285714,2.6032407956931443,0.6508101989232861,0.27767901820726876,0,0.0,0.0,0.19491491025830465,0.19491491025830465,0.0,-0.9347380524674606
1,8,6.0,0.0,uniform_baseline,Uniform baseline,L,1,False,False,0.005217727573374936,0.269298789956553,0.005157396681095,0.2796739142110229,7.276819153896067,4.0,0.3977142857142857,0.09942857142857142,2.664876407541518,0.6662191018853795,0.28425348347109525,0,0.0,0.0,0.18759038413847134,0.18759038413847134,0.0,-0.9161023218016333
1,8,6.0,0.0,uniform_baseline,Uniform baseline,L,2,False,False,0.005217727573374936,0.2861299643288375,0.005157396681095,0.29650508858330743,7.022030540975866,4.0,0.4,0.1,2.5939180094759244,0.6484795023689811,0.276684587677432,0,0.0,0.0,0.19629326718270534,0.19629326718270534,0.0,-0.9424341906835334
1,8,6.0,0.0,pcs_only,PCS only,O,0,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,4.203477006852298,4.0,0.5645714285714286,0.14114285714285715,1.8609130146030117,0.46522825365075293,0.19849738822432125,0,0.0,0.0,0.3814480905262837,0.3814480905262837,0.0,-1.7505063886444443
1,8,6.0,0.0,pcs_only,PCS only,O,1,True,False,0.00750725901429818,0.533211604113975,0.005157396681095,0.5458762598093682,4.569384077279617,4.0,0.5594285714285714,0.13985714285714285,1.9500098878372643,0.48750247195931606,0.20800105470264155,0,0.0,0.0,0.3549365015666988,0.3549365015666988,0.0,-1.7070807250633167
1,8,6.0,0.0,pcs_only,PCS only,O,2,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,4.282468300545926,4.0,0.5574285714285714,0.13935714285714285,1.879976816723997,0.46999420418099924,0.20053086045055968,0,0.0,0.0,0.37073590450415406,0.37073590450415406,0.0,-1.718527550384746
1,8,6.0,0.0,pcs_only,PCS only,E,0,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.679758923271826,4.0,0.5428571428571428,0.1357142857142857,1.9772750092230618,0.49431875230576544,0.21090933431712658,0,0.0,0.0,0.3445511172612018,0.3445511172612018,0.0,-1.637614594466286
1,8,6.0,0.0,pcs_only,PCS only,E,1,True,False,0.006660109968460806,0.47396587032353327,0.005157396681095,0.48578337697308904,5.067869995523281,4.0,0.5177142857142857,0.12942857142857142,2.074534474918337,0.5186336187295842,0.2212836773246226,0,0.0,0.0,0.315166916969248,0.315166916969248,0.0,-1.5174300942830174
1,8,6.0,0.0,pcs_only,PCS only,E,2,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.732405591764434,4.0,0.5502857142857143,0.13757142857142857,1.9903422717276842,0.49758556793192105,0.212303175650953,0,0.0,0.0,0.33563335551433654,0.33563335551433654,0.0,-1.6619720292498983
1,8,6.0,0.0,pcs_only,PCS only,S,0,True,False,0.005565207991397871,0.3776915529140655,0.005157396681095,0.38841415758655834,5.928976798620527,4.0,0.48314285714285715,0.12078571428571429,2.2976304493886803,0.5744076123471701,0.24508058126812593,0,0.0,0.0,0.25912375763843504,0.25912375763843504,0.0,-1.3295460610727674
1,8,6.0,0.0,pcs_only,PCS only,S,1,True,False,0.005565207991397871,0.35547440274264996,0.005157396681095,0.36619700741514283,6.125289213486679,4.0,0.476,0.119,2.3498164636067767,0.5874541159016942,0.2506470894513895,0,0.0,0.0,0.245440200915479,0.245440200915479,0.0,-1.289341342009143
1,8,6.0,0.0,pcs_only,PCS only,S,2,True,False,0.005565207991397871,0.3776915529140655,0.005157396681095,0.38841415758655834,5.9926881192989345,4.0,0.4622857142857143,0.11557142857142857,2.3145151904957326,0.5786287976239332,0.24688162031954486,0,0.0,0.0,0.252187019201563,0.252187019201563,0.0,-1.2469822834799262
1,8,6.0,0.0,pcs_only,PCS only,C,0,True,False,0.004693333333333333,0.27720480947821324,0.005157396681095,0.28705553949264156,7.180654799658315,4.0,0.4025714285714286,0.10064285714285715,2.6380157997608293,0.6595039499402073,0.28138835197448847,0,0.0,0.0,0.19165921977783248,0.19165921977783248,0.0,-0.9410283131820361
1,8,6.0,0.0,pcs_only,PCS only,C,1,True,False,0.004693333333333333,0.260898644214789,0.005157396681095,0.2707493742292173,7.441053307033142,4.0,0.3797142857142857,0.09492857142857143,2.7109667268929423,0.6777416817232356,0.28916978420191386,0,0.0,0.0,0.1824005459582128,0.1824005459582128,0.0,-0.8371166549453319
1,8,6.0,0.0,pcs_only,PCS only,C,2,True,False,0.004693333333333333,0.27720480947821324,0.005157396681095,0.28705553949264156,7.156762920501574,4.0,0.40914285714285714,0.10228571428571429,2.6313570615561024,0.6578392653890256,0.28067808656598425,0,0.0,0.0,0.1902970981217024,0.1902970981217024,0.0,-0.967337110899667
1,8,6.0,0.0,pcs_only,PCS only,L,0,True,False,0.005217727573374936,0.25179436860937704,0.005157396681095,0.262169492863847,7.578109013571447,4.0,0.3608571428571429,0.09021428571428572,2.7496344073548356,0.6874086018387089,0.29329433678451583,0,0.0,0.0,0.17282184096548975,0.17282184096548975,0.0,-0.756795588386912
1,8,6.0,0.0,pcs_only,PCS only,L,1,True,False,0.005217727573374936,0.23698293516176663,0.005157396681095,0.24735805941623656,7.797319421557399,4.0,0.3597142857142857,0.08992857142857143,2.8118569006424585,0.7029642251606146,0.2999314027351956,0,0.0,0.0,0.16640276790265976,0.16640276790265976,0.0,-0.73710439183108
1,8,6.0,0.0,pcs_only,PCS only,L,2,True,False,0.005217727573374936,0.25179436860937704,0.005157396681095,0.262169492863847,7.544185337045843,4.0,0.37,0.0925,2.7400463887003297,0.6850115971750824,0.2922716147947018,0,0.0,0.0,0.1740563708442693,0.1740563708442693,0.0,-0.7934609717234644
1,8,6.0,0.06,pcs_only,PCS only,O,0,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,4.126845523923239,3.999169246920991,0.5705714285714286,0.14267248854514433,1.8422604927866975,0.4606607970405544,0.19650778589724774,0,0.0,0.0,0.38134511747381694,0.38134511747381694,0.0,-1.7785057213229876
1,8,6.0,0.06,pcs_only,PCS only,O,1,True,False,0.00750725901429818,0.533211604113975,0.005157396681095,0.5458762598093682,4.481275817275453,3.999169246920991,0.5648571428571428,0.14124362035741128,1.9281240933647101,0.48213115632682874,0.20566656995890242,0,0.0,0.0,0.3547988732856155,0.3547988732856155,0.0,-1.7337367027112485
1,8,6.0,0.06,pcs_only,PCS only,O,2,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,4.20327739847272,3.999169246920991,0.5608571428571428,0.14024341262599815,1.8606157353687571,0.4652505609261893,0.19846567843933413,0,0.0,0.0,0.3708717676443801,0.3708717676443801,0.0,-1.7370544150117295
1,8,6.0,0.06,pcs_only,PCS only,E,0,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.586368717500781,3.999169246920991,0.5477142857142857,0.13695701579421216,1.9539446758154504,0.48858764287603385,0.20842076542031474,0,0.0,0.0,0.34456723499237885,0.34456723499237885,0.0,-1.6624797227928365
1,8,6.0,0.06,pcs_only,PCS only,E,1,True,False,0.006660109968460806,0.47396587032353327,0.005157396681095,0.48578337697308904,4.957718354207053,3.999169246920991,0.5248571428571429,0.13124154304328,2.0464653377654667,0.5117226132255006,0.21828963602831644,0,0.0,0.0,0.31508821208266774,0.31508821208266774,0.0,-1.5520247754526015
1,8,6.0,0.06,pcs_only,PCS only,E,2,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.650697027245676,3.999169246920991,0.5534285714285714,0.13838588398194518,1.9698296139707991,0.49255970236503366,0.21011515882355195,0,0.0,0.0,0.3355843521651571,0.3355843521651571,0.0,-1.679645219815799
1,8,6.0,0.06,pcs_only,PCS only,S,0,True,False,0.005565207991397871,0.3776915529140655,0.005157396681095,0.38841415758655834,5.847669653310677,3.999169246920991,0.48857142857142855,0.12216823005117516,2.2759063704575784,0.5690947869260163,0.24276334618214168,0,0.0,0.0,0.25902569544647785,0.25902569544647785,0.0,-1.3558533184530586
1,8,6.0,0.06,pcs_only,PCS only,S,1,True,False,0.005565207991397871,0.35547440274264996,0.005157396681095,0.36619700741514283,6.051860654485523,3.999169246920991,0.47914285714285715,0.11981059754141565,2.329992515021504,0.582619131914808,0.2485325349356271,0,0.0,0.0,0.24548376326298538,0.24548376326298538,0.0,-1.3065520020061867
1,8,6.0,0.06,pcs_only,PCS only,S,2,True,False,0.005565207991397871,0.3776915529140655,0.005157396681095,0.38841415758655834,5.912249221610383,3.999169246920991,0.46685714285714286,0.1167385309377896,2.292956409853293,0.5733581822321393,0.24458201705101792,0,0.0,0.0,0.252097399970119,0.252097399970119,0.0,-1.2700059781514108
1,8,6.0,0.06,pcs_only,PCS only,C,0,True,False,0.004693333333333333,0.27720480947821324,0.005157396681095,0.28705553949264156,7.106782834698659,3.999169246920991,0.4054285714285714,0.1013781979196594,2.617197373593598,0.6544352619256136,0.2791677198499838,0,0.0,0.0,0.19152078883229873,0.19152078883229873,0.0,-0.9572339355569608
1,8,6.0,0.06,pcs_only,PCS only,C,1,True,False,0.004693333333333333,0.260898644214789,0.005157396681095,0.2707493742292173,7.343713234484622,3.999169246920991,0.38257142857142856,0.09566272516872722,2.6833675162332997,0.6709812339898485,0.2862258683982187,0,0.0,0.0,0.182574158756482,0.182574158756482,0.0,-0.8549664797533048
1,8,6.0,0.06,pcs_only,PCS only,C,2,True,False,0.004693333333333333,0.27720480947821324,0.005157396681095,0.28705553949264156,7.072033189472667,3.999169246920991,0.41085714285714287,0.10273562269800579,2.607541196708268,0.6520207162314637,0.2781377276488819,0,0.0,0.0,0.19032316685106848,0.19032316685106848,0.0,-0.9800152852422982
1,8,6.0,0.06,pcs_only,PCS only,L,0,True,False,0.005217727573374936,0.25179436860937704,0.005157396681095,0.262169492863847,7.505232357237125,3.999169246920991,0.366,0.0915190074243014,2.7288015088885906,0.6823420916705458,0.2910721609481164,0,0.0,0.0,0.17270153293947776,0.17270153293947776,0.0,-0.7815036561269197
1,8,6.0,0.06,pcs_only,PCS only,L,1,True,False,0.005217727573374936,0.23698293516176663,0.005157396681095,0.24735805941623656,7.715396627772739,3.999169246920991,0.3637142857142857,0.09094746014920818,2.7883006256462086,0.6972199608188514,0.2974187334022623,0,0.0,0.0,0.16639975630178502,0.16639975630178502,0.0,-0.7581773037249508
1,8,6.0,0.06,pcs_only,PCS only,L,2,True,False,0.005217727573374936,0.25179436860937704,0.005157396681095,0.262169492863847,7.446815878467062,3.999169246920991,0.372,0.09301931902142109,2.71233958581821,0.6782257559883151,0.2893162224872758,0,0.0,0.0,0.1740938301678295,0.1740938301678295,0.0,-0.8081009276953581
1,8,6.0,0.12,pcs_only,PCS only,O,0,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,4.036715861757254,3.996679855921233,0.5742857142857143,0.14369069702565448,1.8199843912503966,0.4553740746970315,0.19413166840004228,0,0.0,0.0,0.38122122253153035,0.38122122253153035,0.0,-1.7997601525144848
1,8,6.0,0.12,pcs_only,PCS only,O,1,True,False,0.00750725901429818,0.533211604113975,0.005157396681095,0.5458762598093682,4.388473902165016,3.996679855921233,0.5677142857142857,0.14204647511939078,1.9047124898416345,0.47657369579395525,0.20316933224977435,0,0.0,0.0,0.35497306750341256,0.35497306750341256,0.0,-1.7519888384544868
1,8,6.0,0.12,pcs_only,PCS only,O,2,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,4.118890319233044,3.996679855921233,0.5642857142857143,0.14118862021177492,1.8396083705533752,0.460284145058035,0.1962248928590267,0,0.0,0.0,0.37088841762943847,0.37088841762943847,0.0,-1.7568487975482752
1,8,6.0,0.12,pcs_only,PCS only,E,0,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.495089541333508,3.996679855921233,0.5502857142857143,0.13768571267234356,1.930761910006148,0.4830914608148188,0.20594793706732245,0,0.0,0.0,0.34457864885803274,0.34457864885803274,0.0,-1.6795341713644905
1,8,6.0,0.12,pcs_only,PCS only,E,1,True,False,0.006660109968460806,0.47396587032353327,0.005157396681095,0.48578337697308904,4.861521630613724,3.996679855921233,0.5268571428571428,0.1318237041369686,2.0215622593368168,0.5058104056900619,0.2156333076625938,0,0.0,0.0,0.3152054290518288,0.3152054290518288,0.0,-1.567261389167386
1,8,6.0,0.12,pcs_only,PCS only,E,2,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.564261327226745,3.996679855921233,0.5565714285714286,0.13925844666963927,1.9477527315512622,0.48734269487849835,0.20776029136546798,0,0.0,0.0,0.3356178881609932,0.3356178881609932,0.0,-1.698545955590051
1,8,6.0,0.12,pcs_only,PCS only,S,0,True,False,0.005565207991397871,0.3776915529140655,0.005157396681095,0.38841415758655834,5.743731358257987,3.996679855921233,0.4908571428571429,0.1228162276070022,2.2478281191627927,0.5624238618543714,0.23976833271069792,0,0.0,0.0,0.2590264953394552,0.2590264953394552,0.0,-1.3727258270640155
1,8,6.0,0.12,pcs_only,PCS only,S,1,True,False,0.005565207991397871,0.35547440274264996,0.005157396681095,0.36619700741514283,5.96846902422655,3.996679855921233,0.484,0.12110051779177049,2.307094716165336,0.5772528196741322,0.24609010305763587,0,0.0,0.0,0.2453272012876516,0.2453272012876516,0.0,-1.3316789028498595
1,8,6.0,0.12,pcs_only,PCS only,S,2,True,False,0.005565207991397871,0.3776915529140655,0.005157396681095,0.38841415758655834,5.842398329211146,3.996679855921233,0.4725714285714286,0.11824100143305101,2.2737701401070534,0.5689147547653527,0.24253548161141902,0,0.0,0.0,0.2521363864703804,0.2521363864703804,0.0,-1.2973836067159001
1,8,6.0,0.12,pcs_only,PCS only,C,0,True,False,0.004693333333333333,0.27720480947821324,0.005157396681095,0.28705553949264156,7.029302419913757,3.996679855921233,0.4105714285714286,0.10272812518699777,2.594937792018771,0.6492733682869976,0.2767933644820022,0,0.0,0.0,0.19152553285271467,0.19152553285271467,0.0,-0.982956416526414
1,8,6.0,0.12,pcs_only,PCS only,C,1,True,False,0.004693333333333333,0.260898644214789,0.005157396681095,0.2707493742292173,7.24471419983784,3.996679855921233,0.3862857142857143,0.09665165292471883,2.654902297432087,0.6642769481520389,0.28318957839275594,0,0.0,0.0,0.18281793332014876,0.18281793332014876,0.0,-0.876796647484513
1,8,6.0,0.12,pcs_only,PCS only,C,2,True,False,0.004693333333333333,0.27720480947821324,0.005157396681095,0.28705553949264156,6.9899735483047,3.996679855921233,0.41285714285714287,0.10330002845874166,2.5840421715414763,0.6465472003500905,0.27563116496442414,0,0.0,0.0,0.1902965867733457,0.1902965867733457,0.0,-0.9942703199845127
1,8,6.0,0.12,pcs_only,PCS only,L,0,True,False,0.005217727573374936,0.25179436860937704,0.005157396681095,0.262169492863847,7.424895596417667,3.996679855921233,0.3657142857142857,0.09150452347902376,2.7054242634798276,0.676917932136005,0.2885785881045149,0,0.0,0.0,0.17278292374592963,0.17278292374592963,0.0,-0.7869934402241348
1,8,6.0,0.12,pcs_only,PCS only,L,1,True,False,0.005217727573374936,0.23698293516176663,0.005157396681095,0.24735805941623656,7.657692536383848,3.996679855921233,0.36457142857142855,0.0912185718431518,2.7711750773512454,0.6933692908241436,0.2955920082507995,0,0.0,0.0,0.16643040837879045,0.16643040837879045,0.0,-0.7663788679411235
1,8,6.0,0.12,pcs_only,PCS only,L,2,True,False,0.005217727573374936,0.25179436860937704,0.005157396681095,0.262169492863847,7.361374654920047,3.996679855921233,0.376,0.09407808820187129,2.6875760604591967,0.6724521746412715,0.2866747797823143,0,0.0,0.0,0.17411168238230065,0.17411168238230065,0.0,-0.8300415570489532
1,8,6.0,0.18,pcs_only,PCS only,O,0,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,3.9623981872786693,3.9925404097316766,0.5777142857142857,0.1446984191584204,1.8010850818932258,0.45111254916873084,0.19211574206861076,0,0.0,0.0,0.38119224349285763,0.38119224349285763,0.0,-1.8198646178165485
1,8,6.0,0.18,pcs_only,PCS only,O,1,True,False,0.00750725901429818,0.533211604113975,0.005157396681095,0.5458762598093682,4.286091940793036,3.9925404097316766,0.5711428571428572,0.14305249253100022,1.8786157424582168,0.4705314285308565,0.20038567919554312,0,0.0,0.0,0.3550916490933849,0.3550916490933849,0.0,-1.7739580311377385
1,8,6.0,0.18,pcs_only,PCS only,O,2,True,False,0.00750725901429818,0.5665373293710984,0.005157396681095,0.5792019850664916,4.0220181539053765,3.9925404097316766,0.57,0.14276624442188363,1.8152436411467856,0.45465880238110884,0.19362598838899045,0,0.0,0.0,0.3708344521555361,0.3708344521555361,0.0,-1.786986951783049
1,8,6.0,0.18,pcs_only,PCS only,E,0,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.388068808035142,3.9925404097316766,0.5565714285714286,0.1394028291397641,1.9033720024318481,0.47673205706132515,0.2030263469260638,0,0.0,0.0,0.3448536353627036,0.3448536353627036,0.0,-1.7124933378489922
1,8,6.0,0.18,pcs_only,PCS only,E,1,True,False,0.006660109968460806,0.47396587032353327,0.005157396681095,0.48578337697308904,4.776483963955273,3.9925404097316766,0.5311428571428571,0.13303380871192064,1.9990756672018712,0.5007026760027763,0.2132347378348663,0,0.0,0.0,0.31512203815248546,0.31512203815248546,0.0,-1.5912130342857322
1,8,6.0,0.18,pcs_only,PCS only,E,2,True,False,0.006660109968460806,0.5035887372187541,0.005157396681095,0.5154062438683099,4.480077543070384,3.9925404097316766,0.5588571428571428,0.1399753253579972,1.9258419746716242,0.4823600457436704,0.20542314396497324,0,0.0,0.0,0.3357506041869552,0.3357506041869552,0.0,-1.7150036346821693
1,8,6.0,0.18,pcs_only,PCS only,S,0,True,False,0.005565207991397871,0.3776915529140655,0.005157396681095,0.38841415758655834,5.66997697937107,3.9925404097316766,0.4937142857142857,0.12365918313835335,2.2272751181238264,0.557859129664642,0.23757601259987485,0,0.0,0.0,0.2589408244783909,0.2589408244783909,0.0,-1.3905126553005827
1,8,6.0,0.18,pcs_only,PCS only,S,1,True,False,0.005565207991397871,0.35547440274264996,0.005157396681095,0.36619700741514283,5.869849540433699,3.9925404097316766,0.488,0.12222794259277056,2.279767695174734,0.5710067929726849,0.24317522081863827,0,0.0,0.0,0.2452823431883453,0.2452823431883453,0.0,-1.355449936455572
