seed,band,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,gmi,ngmi,ber,gsnr_db,rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after
5,C,6,6.0,0.0,False,evidence,DBP-like,dbp_like,3.4799424077500443,0.8699856019375111,0.032552083333333336,12.030940416499538,0.3711938568266714,1,0.0,0.0,0.06609337900589778,0.06264781930841556
5,C,6,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.5054463365915622,0.8763615841478906,0.02783203125,13.326875963841744,0.3739142759031,60,0.004687399996328168,0.0,0.06555506501982328,0.04480292189190507
5,C,6,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.5717128324644722,0.8929282081161181,0.025349934895833332,12.876020679072923,0.3809827021295437,7538,1.126863700003014,0.005394999992859084,0.06609337900589778,0.05157009507699597
5,C,8,-2.0,0.0,False,evidence,Raw,raw,3.8921463297037833,0.9730365824259458,0.00732421875,14.621691947605385,0.41516227516840354,0,0.0,0.0,0.0,0.0
5,C,8,-2.0,0.0,False,evidence,Linear EQ,linear,3.892052274334306,0.9730130685835765,0.00732421875,14.62166850520049,0.41515224259565936,2,0.0,0.0,0.03483178156482569,0.03483178156482569
5,C,8,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.8967481532349177,0.9741870383087294,0.0067138671875,14.66984635452703,0.4156531363450579,1,0.0,0.0,0.034500930258607974,0.03412049826188641
5,C,8,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.8628501128566346,0.9657125282141586,0.008097330729166666,15.486363432374999,0.4120373453713744,60,0.004949800000758842,0.0,0.03483178156482569,0.02865549151532875
5,C,8,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.850601462434616,0.962650365608654,0.008829752604166666,14.79336325977929,0.4107308226596924,7538,1.404783400001179,0.005473199998959899,0.034500930258607974,0.033163753161492296
5,C,8,0.0,0.0,False,evidence,Raw,raw,3.852073327841939,0.9630183319604847,0.008707682291666666,14.374301457032182,0.4108878216364735,0,0.0,0.0,0.0,0.0
5,C,8,0.0,0.0,False,evidence,Linear EQ,linear,3.8522277306399997,0.9630569326599999,0.008585611979166666,14.374044404069226,0.41090429126826666,2,0.0,0.0,0.0373253042165339,0.0373253042165339
5,C,8,0.0,0.0,False,evidence,DBP-like,dbp_like,3.858874584046888,0.964718646011722,0.0087890625,14.459100201011172,0.4116132889650014,1,0.0,0.0,0.03652328685802225,0.03581706374913123
5,C,8,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.823340088678263,0.9558350221695657,0.010009765625,15.310101727143518,0.40782294279234804,60,0.004341200001363177,0.0,0.0373253042165339,0.02995752398661618
5,C,8,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.8295596886329006,0.9573899221582252,0.009806315104166666,14.773703929891278,0.4084863667875094,7538,1.6938504000063404,0.00795520000247052,0.03652328685802225,0.03331421674824192
5,C,8,2.0,0.0,False,evidence,Raw,raw,3.7791652466129775,0.9447913116532444,0.01318359375,13.68261065027669,0.40311095963871757,0,0.0,0.0,0.0,0.0
5,C,8,2.0,0.0,False,evidence,Linear EQ,linear,3.7798512755405493,0.9449628188851373,0.013142903645833334,13.682500416223673,0.4031841360576586,2,0.0,0.0,0.04366223230614611,0.04366223230614611
5,C,8,2.0,0.0,False,evidence,DBP-like,dbp_like,3.797139834648418,0.9492849586621045,0.012451171875,13.868512615763384,0.4050282490291646,1,0.0,0.0,0.042829098682028756,0.041034461492808066
5,C,8,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.771280443649877,0.9428201109124692,0.012858072916666666,14.96757830972542,0.4022699139893202,60,0.00499600000330247,0.0,0.04366223230614611,0.03243313734473789
5,C,8,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7917542717358224,0.9479385679339556,0.011189778645833334,14.452423900473484,0.4044537889851544,7538,2.246669899999688,0.0063922999979695305,0.042829098682028756,0.03587216676954084
5,C,8,4.0,0.0,False,evidence,Raw,raw,3.514153519226739,0.8785383798066847,0.028605143229166668,12.173662982310615,0.37484304205085217,0,0.0,0.0,0.0,0.0
5,C,8,4.0,0.0,False,evidence,Linear EQ,linear,3.5127514885746693,0.8781878721436673,0.028605143229166668,12.172566237515285,0.37469349211463143,2,0.0,0.0,0.060628373565859865,0.060628373565859865
5,C,8,4.0,0.0,False,evidence,DBP-like,dbp_like,3.546104930344895,0.8865262325862238,0.02685546875,12.375784616294503,0.37825119257012213,1,0.0,0.0,0.06062248039880774,0.05786574360032711
5,C,8,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.5453518323527113,0.8863379580881778,0.025431315104166668,13.567508247453627,0.3781708621176226,60,0.008283700000902172,0.0,0.060628373565859865,0.043835781257558805
5,C,8,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.6564097169119516,0.9141024292279879,0.018473307291666668,13.488056507115365,0.39001703647060815,7538,2.374079300003359,0.008791100000962615,0.06062248039880774,0.04479137033018182
5,C,8,6.0,0.0,False,evidence,Raw,raw,2.898580869784552,0.724645217446138,0.070556640625,9.677082035527295,0.30918195944368554,0,0.0,0.0,0.0,0.0
5,C,8,6.0,0.0,False,evidence,Linear EQ,linear,2.898810907706047,0.7247027269265117,0.07063802083333333,9.677007663134855,0.30920649682197837,2,0.0,0.0,0.10964755546851308,0.10964755546851308
5,C,8,6.0,0.0,False,evidence,DBP-like,dbp_like,2.935477434005148,0.733869358501287,0.068115234375,9.83685447359802,0.31311759296054914,1,0.0,0.0,0.10771887187267871,0.10382801534806842
5,C,8,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.0650582813590734,0.7662645703397684,0.054931640625,10.888414437293001,0.3269395500116345,60,0.005442800000309944,0.0,0.10964755546851308,0.08452611388845423
5,C,8,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.342208546138612,0.835552136534653,0.035603841145833336,11.967896709197735,0.35650224492145194,7538,2.7599935999969603,0.009313500006101094,0.10771887187267871,0.06356386975257931
5,C,10,-2.0,0.0,False,evidence,Raw,raw,3.866776383818257,0.9666940959545642,0.008219401041666666,14.425210552610334,0.4124561476072808,0,0.0,0.0,0.0,0.0
5,C,10,-2.0,0.0,False,evidence,Linear EQ,linear,3.8664646452167775,0.9666161613041944,0.008260091145833334,14.425151490284806,0.4124228954897896,2,0.0,0.0,0.035469585437020376,0.035469585437020376
5,C,10,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.8683084485006907,0.9670771121251727,0.008097330729166666,14.466684793872806,0.41261956784007364,1,0.0,0.0,0.03609765124684944,0.03575456680721026
5,C,10,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.8270664070821034,0.9567666017705259,0.009602864583333334,15.391319358035513,0.40822041675542436,60,0.00867850000213366,0.0,0.035469585437020376,0.02821401036274936
5,C,10,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.8163620513916072,0.9540905128479018,0.010986328125,14.8369977497122,0.4070786188151048,7538,2.755219400001806,0.007830400005332194,0.03609765124684944,0.03283221817286089
5,C,10,0.0,0.0,False,evidence,Raw,raw,3.8108244200271373,0.9527061050067843,0.011474609375,13.97101857618205,0.40648793813622797,0,0.0,0.0,0.0,0.0
5,C,10,0.0,0.0,False,evidence,Linear EQ,linear,3.8106551817483925,0.9526637954370981,0.011474609375,13.971009189086384,0.40646988605316187,2,0.0,0.0,0.03987197481742171,0.03987197481742171
5,C,10,0.0,0.0,False,evidence,DBP-like,dbp_like,3.8220021633164376,0.9555005408291094,0.0106201171875,14.083890779761925,0.40768023075375337,1,0.0,0.0,0.04007727110420345,0.03904909040382495
5,C,10,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.78591892650714,0.946479731626785,0.012898763020833334,14.967698288846634,0.40383135216076166,60,0.009145199997874442,0.0,0.03987197481742171,0.031263967909759084
5,C,10,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.810759201321571,0.9526898003303927,0.01025390625,14.57963947742246,0.4064809814743009,7538,2.148055399993609,0.007514500000979751,0.04007727110420345,0.03483662328981083
5,C,10,2.0,0.0,False,evidence,Raw,raw,3.640132794073147,0.9100331985182868,0.021484375,12.766800630252824,0.3882808313678024,0,0.0,0.0,0.0,0.0
5,C,10,2.0,0.0,False,evidence,Linear EQ,linear,3.640139407030972,0.910034851757743,0.021402994791666668,12.766634415609147,0.38828153674997035,2,0.0,0.0,0.052767860081611356,0.052767860081611356
5,C,10,2.0,0.0,False,evidence,DBP-like,dbp_like,3.6664152366153537,0.9166038091538384,0.020100911458333332,12.93526643231077,0.39108429190563776,1,0.0,0.0,0.052883469136655877,0.05087136099688
5,C,10,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.633239451672031,0.9083098629180077,0.020670572916666668,13.943253605211979,0.3875455415116833,60,0.00870040000154404,0.0,0.052767860081611356,0.04028589048557814
5,C,10,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7326874927352476,0.9331718731838119,0.014444986979166666,13.902865243272135,0.39815333255842644,7538,2.2853903000068385,0.009090500003367197,0.052883469136655877,0.040711159867256964
5,C,10,4.0,0.0,False,evidence,Raw,raw,3.191032945784358,0.7977582364460895,0.047810872395833336,10.887773654852326,0.34037684755033154,0,0.0,0.0,0.0,0.0
5,C,10,4.0,0.0,False,evidence,Linear EQ,linear,3.191971552969707,0.7979928882424268,0.047770182291666664,10.88701657055834,0.3404769656501021,2,0.0,0.0,0.08351373358400094,0.08351373358400094
5,C,10,4.0,0.0,False,evidence,DBP-like,dbp_like,3.2268906188713196,0.8067226547178299,0.045979817708333336,11.052725378014312,0.3442016660129408,1,0.0,0.0,0.08151220369503585,0.07847430212625012
5,C,10,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.2904091558703454,0.8226022889675864,0.041463216145833336,12.175211441579034,0.3509769766261702,60,0.017165199998999014,0.0,0.08351373358400094,0.061266168541723634
5,C,10,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.5399183352764934,0.8849795838191233,0.024861653645833332,12.963259418749217,0.3775912890961593,7538,2.4349279000016395,0.008143900005961768,0.08151220369503585,0.05054451785119204
5,C,10,6.0,0.0,False,evidence,Raw,raw,2.321784249268533,0.5804460623171332,0.11722819010416667,7.494702149959826,0.24765698658864355,0,0.0,0.0,0.0,0.0
5,C,10,6.0,0.0,False,evidence,Linear EQ,linear,2.3117924335851594,0.5779481083962899,0.11905924479166667,7.491652454957453,0.24659119291575032,2,0.0,0.0,0.18445923672439757,0.18445923672439757
5,C,10,6.0,0.0,False,evidence,DBP-like,dbp_like,2.343753352087333,0.5859383380218333,0.11572265625,7.585618214745392,0.2500003575559822,1,0.0,0.0,0.17804500123906922,0.17435651446863779
5,C,10,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,2.4863532198113107,0.6215883049528277,0.09830729166666667,8.258163106058502,0.26521101011320647,60,0.008165100000042003,0.0,0.18445923672439757,0.15650667848173908
5,C,10,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,2.85292151900543,0.7132303797513575,0.06856282552083333,9.517555235325696,0.3043116286939126,7538,1.9643347000019276,0.009194300000672229,0.17804500123906922,0.11174921382225204
5,L,6,-2.0,0.0,False,evidence,Raw,raw,3.847437394979858,0.9618593487449645,0.009724934895833334,14.139031746070422,0.4103933221311849,0,0.0,0.0,0.0,0.0
5,L,6,-2.0,0.0,False,evidence,Linear EQ,linear,3.8479657230625013,0.9619914307656253,0.0096435546875,14.138946508002775,0.4104496771266668,2,0.0,0.0,0.038406619756606065,0.038406619756606065
5,L,6,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.850278502367592,0.962569625591898,0.00927734375,14.148242249727582,0.41069637358587646,1,0.0,0.0,0.038556430914800675,0.03847474720577034
5,L,6,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.819806583881052,0.954951645970263,0.0113525390625,15.07488808445207,0.4074460356139789,60,0.008391499999561347,0.0,0.038406619756606065,0.031000680270375343
5,L,6,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7915734762538924,0.9478933690634731,0.012858072916666666,14.321311072203395,0.40443450413374854,7538,2.195058599994809,0.006846600001154002,0.038556430914800675,0.036971655085421024
