spans,launch_power_dbm,pcs_nu,scenario,display_name,n_seeds,n_channels_per_seed,total_net_rate_tbps_mean,total_net_rate_tbps_std,total_net_rate_tbps_ci95,mean_gsnr_db_mean,mean_gsnr_db_std,mean_gsnr_db_ci95,mean_ber_mean,mean_ber_std,mean_ber_ci95,mean_ngmi_mean,mean_ngmi_std,mean_ngmi_ci95,mean_score_mean,mean_score_std,mean_score_ci95,mean_inference_time_ms_per_channel_mean,mean_inference_time_ms_per_channel_std,mean_inference_time_ms_per_channel_ci95,mean_residual_mse_improvement_percent_mean,mean_residual_mse_improvement_percent_std,mean_residual_mse_improvement_percent_ci95
8,6.0,0.24,pcs_only,PCS only,3,15,3.5792145595294205,0.0016635049940811424,0.0018824331100168274,5.670078347870678,0.0047340490025938485,0.005357080753368698,0.12006870168769773,0.000324462637187525,0.00036716403820749913,0.5611088241186465,0.0002607855202921781,0.00029510659706923347,-1.3356130874320111,0.004710893046149291,0.005330877321902945,0.0,0.0,0.0,0.0,0.0,0.0
8,6.0,0.3,pcs_only,PCS only,3,15,3.537465144956805,0.0005923964884260887,0.000670359733237191,5.577955709142575,0.0010875073201278506,0.001230630382282146,0.12115011287801532,0.00044636902241212284,0.0005051140994851965,0.5555938739129602,9.304172519306465e-05,0.0001052866235687228,-1.35830245514074,0.006708774049589514,0.007591692506787248,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.0,0.0,pcs_only,PCS only,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,17.290602654765546,0.003225813448015215,0.003650351554631515,0.0005301587301587302,1.5307382160306223e-05,1.7321933573248895e-05,1.0,0.0,0.0,1.1103383919049075,0.00016336095186813676,0.00018486031949083883,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.0,0.0,uniform_baseline,Uniform baseline,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,17.15319455293108,0.0032412594267641564,0.003667830325009168,0.0006555555555555556,7.273929674533036e-06,8.231226301089789e-06,1.0,0.0,0.0,1.1029611154505765,0.00020237037971343656,0.00022900364267897636,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.0,0.06,pcs_only,PCS only,3,15,6.398670795073586,0.0,0.0,17.206591889011783,0.0025767146834781633,0.002915827155616719,0.0005429699113385563,2.182632209467018e-05,2.4698808556083516e-05,1.0,0.0,0.0,1.106697179895299,0.0002841791796597671,0.000321579014714321,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.0,0.12,pcs_only,PCS only,3,15,6.394687769473973,0.0,0.0,17.121846794892136,0.0037921036015570167,0.0042911691889016305,0.0005464853485552806,2.2012567192784516e-05,2.4909564724845376e-05,1.0,0.0,0.0,1.102989109532288,0.0003042006591102876,0.0003442354515529728,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.0,0.18,pcs_only,PCS only,3,15,6.388064655570683,0.0,0.0,17.03422665971632,0.004648565835125527,0.005260347443060625,0.0005597740800501592,1.675450536144933e-05,1.8959507633920724e-05,1.0,0.0,0.0,1.098843432225946,0.00017124084964736683,0.00019377726325472825,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.0,0.24,pcs_only,PCS only,3,15,6.3788242238952835,1.0877919644084146e-15,1.2309524876080796e-15,16.944938883931083,0.004842460376167054,0.005479759771371485,0.0005685478294073467,2.3888564260812837e-05,2.7032455252806574e-05,1.0,0.0,0.0,1.0945242861758187,0.00020078812863031674,0.00022721315702499737,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.0,0.3,pcs_only,PCS only,3,15,6.366998109685756,0.0,0.0,16.853071345155083,0.0011994868805275762,0.0013573471837895605,0.0005855591448319083,2.80468404099775e-05,3.173798768681321e-05,1.0,0.0,0.0,1.0898060072794415,0.00039379069918994204,0.00044561612571610064,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,pcs_only,PCS only,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,15.972269039590495,0.003412036112229137,0.003861082337045224,0.002273015873015873,5.6811206883089756e-05,6.42879325504012e-05,1.0,0.0,0.0,1.0314621901550485,0.00097989350091599,0.0011088538820007829,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,uniform_baseline,Uniform baseline,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,15.723532818699871,0.0034447899436015465,0.0038981467864305347,0.0028492063492063496,0.0001168689532330154,0.00013224967035362282,1.0,0.0,0.0,1.0128698841765662,0.001793220980337983,0.0020292205668006533,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.06,pcs_only,PCS only,3,15,6.398670795073586,0.0,0.0,15.888388344828142,0.003005366728690079,0.003400892608052614,0.002283013837733462,5.0928084887563596e-05,5.763055329752803e-05,1.0,0.0,0.0,1.0278683792320293,0.000871870357144228,0.0009866141873755235,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.12,pcs_only,PCS only,3,15,6.394687769473973,0.0,0.0,15.803495780448385,0.0045302051962977305,0.005126409771550803,0.0022939675677727486,3.577042168827464e-05,4.047804267787351e-05,1.0,0.0,0.0,1.0240428356662756,0.0007131632496948533,0.0008070201886074449,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.18,pcs_only,PCS only,3,15,6.388064655570683,0.0,0.0,15.715705269761338,0.005081360402676557,0.005750100600816239,0.002313838882025516,2.862481091165563e-05,3.239202287927917e-05,1.0,0.0,0.0,1.0197916045981164,0.0006265788442317581,0.0007090407101960311,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.24,pcs_only,PCS only,3,15,6.3788242238952835,1.0877919644084146e-15,1.2309524876080796e-15,15.626348224358315,0.005414028067493222,0.006126549501848107,0.002329931300904617,4.785669082240421e-05,5.415494372452594e-05,1.0,0.0,0.0,1.015359907720449,0.0009169725386156397,0.0010376521103380987,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.3,pcs_only,PCS only,3,15,6.366998109685756,0.0,0.0,15.534699192127894,0.0018381855145407128,0.0020801027272154804,0.0023565963403725577,3.114348373252636e-05,3.524216948429458e-05,1.0,0.0,0.0,1.0105055632252444,0.0005388517712973103,0.0006097681818151452,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,0.0,pcs_only,PCS only,3,15,6.35430109670597,0.004121754014936593,0.004664203748511843,12.798033538189443,0.00359209178657249,0.004064834513465683,0.0192,0.00023937749957251113,0.0002708811410796125,0.9928595463603077,0.0006440240648338726,0.0007287818357050094,0.6475414146413091,0.0034239840360856272,0.003874602685672636,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,0.0,uniform_baseline,Uniform baseline,3,15,6.275452029637347,0.006049881494068954,0.006846085389965451,12.391406628587204,0.003586870555467502,0.0040589261342651095,0.023330158730158732,0.00044109566049581474,0.0004991467287182434,0.9805393796308354,0.0009452939834482716,0.0010697008421820988,0.564067352833597,0.006468582621682561,0.007319890319091374,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,0.06,pcs_only,PCS only,3,15,6.339512753826546,0.0040410993025637235,0.004572934349508063,12.71423328844555,0.0031727808042802974,0.0035903394688045777,0.01937068973170095,0.00021278998354244262,0.00024079453438700718,0.9907546359014772,0.0006315529321612683,0.0007146694205659792,0.640643169150744,0.0032079910711103913,0.0036301836365884607,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,0.12,pcs_only,PCS only,3,15,6.321898909794153,0.0038741250570050734,0.004383985203290861,12.62933222626764,0.004742276602500962,0.005366391159130165,0.019547971552246305,0.00020001479072568807,0.00022633804280407002,0.9886172926178992,0.0006058349049500749,0.0006855667330964983,0.6334136430866212,0.0029359528063305235,0.0033223433604034117,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,0.18,pcs_only,PCS only,3,15,6.300324854221141,0.004559337339686525,0.005159375895172882,12.54152959544957,0.005228364760121725,0.0059164516912885495,0.019730446054495244,0.000161527635843966,0.00018278572711071214,0.9862650417489075,0.0007137274879819574,0.0008076586843362602,0.6257261499486302,0.002240057588208059,0.002534863789042286,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,0.24,pcs_only,PCS only,3,15,6.276234781238103,0.005048462561372022,0.005712873188851694,12.45217791716516,0.00556163557941433,0.00629358312586255,0.019900766600207856,0.00015557551655155145,0.00017605027006629251,0.983917186137082,0.0007914409276963899,0.0008955997200002678,0.6179912697660287,0.002163512614567677,0.002448244997214967,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,0.3,pcs_only,PCS only,3,15,6.249838147658196,0.004379611589637446,0.0049559970632374415,12.360456778036522,0.0020075105051234167,0.002271711991846652,0.020178655326128458,0.00013676019882987903,0.0001547587337133605,0.9815988696699421,0.0006878612988709516,0.0007783883358938084,0.6083943177400805,0.0018669365396095517,0.0021126375748589054,0.0,0.0,0.0,0.0,0.0,0.0
10,4.0,0.0,pcs_only,PCS only,3,15,4.903089098746445,0.001293678358262676,0.0014639348748399883,8.649390578022578,0.003461405811197349,0.0039169494106638765,0.07491428571428571,0.00031341871756008274,0.0003546666666666669,0.7661076716791321,0.0002021372434784871,0.00022873982419368476,-0.4508660560102862,0.004825693986554258,0.005460786815441165,0.0,0.0,0.0,0.0,0.0,0.0
10,4.0,0.0,uniform_baseline,Uniform baseline,3,15,4.67328105279043,0.0012272463243393644,0.0013887599516098491,8.152057764673112,0.0034441631284642133,0.0038974374783295224,0.08288730158730158,0.0002741440330724678,0.0003102231773305932,0.7302001644985046,0.00019175723817801163,0.00021699374243902304,-0.6056751430365707,0.004149733552137721,0.004695865575448193,0.0,0.0,0.0,0.0,0.0,0.0
10,4.0,0.06,pcs_only,PCS only,3,15,4.863692380785726,0.0010104291852862826,0.0011434082617592953,8.565507816472424,0.0027631502839735094,0.0031267988981164532,0.07547916820133814,0.0003432038848126314,0.0003883717563556562,0.7601098003870339,0.00015791235674507927,0.00017869465368327387,-0.46532105164212667,0.005153042090883412,0.00583121606710134,0.0,0.0,0.0,0.0,0.0,0.0
10,4.0,0.12,pcs_only,PCS only,3,15,4.823179343870531,0.0018396872574913607,0.0020818021093412286,8.480743314589896,0.00408373054908319,0.004621176146349713,0.07602659687735486,0.000304580380168499,0.00034466514638111645,0.754247825342579,0.00028768992698494837,0.0003255517993042913,-0.47962393098535827,0.004461336824299147,0.0050484778722512174,0.0,0.0,0.0,0.0,0.0,0.0
10,4.0,0.18,pcs_only,PCS only,3,15,4.78062603494815,0.002119877069849467,0.00239886672997595,8.39310418555875,0.004859638508826648,0.00549919865842126,0.07670336137232762,0.00015328559763462,0.00017345898287219144,0.7483684484594605,0.0003318496577834488,0.00037552323893344833,-0.49611785083268795,0.00226670391048849,0.0025650169412716655,0.0,0.0,0.0,0.0,0.0,0.0
10,4.0,0.24,pcs_only,PCS only,3,15,4.736622730028091,0.0021301207870637797,0.0024104585872426736,8.30381838213791,0.005043459114805912,0.005707211256056928,0.07739576306313233,0.00012553056008050376,0.00014205120120184655,0.7425542018048635,0.0003339362729394689,0.00037788446626461415,-0.5130088619929288,0.0016581412105594823,0.001876363417571021,0.0,0.0,0.0,0.0,0.0,0.0
10,4.0,0.3,pcs_only,PCS only,3,15,4.6907120759845435,0.0006745144351175215,0.0007632849377472833,8.211818237875812,0.0014348942291234562,0.0016237356761084132,0.07809157162030768,0.00017287024795182744,0.00019562110101213525,0.7367227059246062,0.00010593916057420137,0.00011988144563546679,-0.530186706390613,0.0025202294012189063,0.002851908041498156,0.0,0.0,0.0,0.0,0.0,0.0
10,6.0,0.0,pcs_only,PCS only,3,15,2.965603676336635,0.0006288483988589912,0.0007116089530269793,4.114933034259894,0.00334672065982529,0.003787170944751122,0.1422984126984127,0.00039539105856256456,0.0004474271028286848,0.4633755744275992,9.825756232175529e-05,0.00011118889891050841,-1.772171957350019,0.005800950925640249,0.0065643939338094455,0.0,0.0,0.0,0.0,0.0,0.0
10,6.0,0.0,uniform_baseline,Uniform baseline,3,15,2.7656948919488538,0.00055735798111678,0.0006307099296482083,3.580249939438151,0.003339253823558842,0.0037787214240914023,0.1488063492063492,0.00045660517321048427,0.0005166973945462396,0.4321398268670083,8.708718454949767e-05,9.854842650753344e-05,-1.9045055810544549,0.006830065587504276,0.007728946802835651,0.0,0.0,0.0,0.0,0.0,0.0
10,6.0,0.06,pcs_only,PCS only,3,15,2.933370969620686,0.00045226182504591996,0.0005117824334115285,4.030943667848725,0.002438134035880832,0.0027590083901949266,0.14328372660323013,0.00047615442812567934,0.0005388194590182189,0.45843442545584995,7.068058969279832e-05,7.998261667181244e-05,-1.792460087693124,0.007041407568749925,0.00796810276837161,0.0,0.0,0.0,0.0,0.0,0.0
10,6.0,0.12,pcs_only,PCS only,3,15,2.9002647800818075,0.0012154066803221645,0.0013753621331553873,3.94631783403933,0.0034513925366444335,0.0039056183238170288,0.14421017583082185,0.0003647985336992784,0.00041280840199726796,0.4535428287721362,0.0001900650546417957,0.00021507885650352411,-1.8119489387619676,0.005265357802939535,0.0059583132600174015,0.0,0.0,0.0,0.0,0.0,0.0
10,6.0,0.18,pcs_only,PCS only,3,15,2.865446550599707,0.00144202132180232,0.001631800740706709,3.858851160474661,0.004484098712637576,0.005074235373675752,0.1452359294966504,0.0003796411323897392,0.0004296043835621138,0.4485625467332907,0.00022573680755480724,0.00025544524495123847,-1.833155125990789,0.005441169917195509,0.0061572633961426695,0.0,0.0,0.0,0.0,0.0,0.0
10,6.0,0.24,pcs_only,PCS only,3,15,2.8293694974588735,0.001320490418234094,0.0014942755769223603,3.7696502141675254,0.004536877198945294,0.005133959853299028,0.14636841836790201,0.0004207191471331187,0.0004760885331870503,0.443556586315698,0.00020701157013976933,0.00023425564406130334,-1.8561156337879041,0.00604765292233075,0.006843563523639248,0.0,0.0,0.0,0.0,0.0,0.0
10,6.0,0.3,pcs_only,PCS only,3,15,2.7916381679395634,0.0006281825183998571,0.0007108554383528142,3.677462500051737,0.0008685985247883398,0.0009829117605243492,0.14757845531669578,0.0004821006466018768,0.000545548238660489,0.43845437360705364,9.866227499645071e-05,0.00011164687441500095,-1.8804691185523967,0.007204608383976223,0.008152781876193234,0.0,0.0,0.0,0.0,0.0,0.0
12,-2.0,0.0,pcs_only,PCS only,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,16.09645778533761,0.003244831711890695,0.003671872746176849,0.0019809523809523806,6.546536707079775e-05,7.408103670980857e-05,1.0,0.0,0.0,1.0408106923658853,0.0010779437101561924,0.0012198081388106856,0.0,0.0,0.0,0.0,0.0,0.0
12,-2.0,0.0,uniform_baseline,Uniform baseline,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,15.947321894530406,0.003259463872977742,0.003688430595176017,0.0022746031746031744,5.35229057145633e-05,6.0566869483343596e-05,1.0,0.0,0.0,1.0304404948288353,0.0009033269399263282,0.0010222106617881047,0.0,0.0,0.0,0.0,0.0,0.0
12,-2.0,0.06,pcs_only,PCS only,3,15,6.398670795073586,0.0,0.0,16.01244413055791,0.002553864424131719,0.002889969652982663,0.0019877144122686327,6.907564752808886e-05,7.816645364178803e-05,1.0,0.0,0.0,1.0372601020431924,0.0011016190377213188,0.001246599294026727,0.0,0.0,0.0,0.0,0.0,0.0
12,-2.0,0.12,pcs_only,PCS only,3,15,6.394687769473973,0.0,0.0,15.927721407139833,0.0037371848700334187,0.004229022793821375,0.0019905411097086243,6.146543796288209e-05,6.955469082130731e-05,1.0,0.0,0.0,1.0335632576048954,0.0010696608724923063,0.0012104352256430845,0.0,0.0,0.0,0.0,0.0,0.0
12,-2.0,0.18,pcs_only,PCS only,3,15,6.388064655570683,0.0,0.0,15.84012814356028,0.0046290245709305075,0.005238234420939757,0.00200850756563452,6.090952018173103e-05,6.892561063134138e-05,1.0,0.0,0.0,1.0293484892959388,0.0010963097144115056,0.0012405912291121417,0.0,0.0,0.0,0.0,0.0,0.0
12,-2.0,0.24,pcs_only,PCS only,3,15,6.3788242238952835,1.0877919644084146e-15,1.2309524876080796e-15,15.750853388461492,0.004795147352440026,0.005426220044880935,0.00202097253646477,5.9673614397355274e-05,6.752705157822875e-05,1.0,0.0,0.0,1.024974495751174,0.0010783784967523416,0.0012203001461610062,0.0,0.0,0.0,0.0,0.0,0.0
12,-2.0,0.3,pcs_only,PCS only,3,15,6.366998109685756,0.0,0.0,15.65893294939255,0.001147799011684166,0.0012988568540080216,0.0020422771263892167,4.29016358495953e-05,4.854777117262073e-05,1.0,0.0,0.0,1.0201897017255808,0.0006894347651355703,0.0007801688805898276,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,pcs_only,PCS only,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,14.680270701007027,0.0034019987120644177,0.003849723949498577,0.006261904761904761,1.2598815766974491e-05,1.4256902162085119e-05,1.0,0.0,0.0,0.9199489232783763,0.00029091300212625497,0.00032919905217317677,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,uniform_baseline,Uniform baseline,3,15,6.400000000000001,1.0877919644084146e-15,1.2309524876080796e-15,14.416196567689843,0.003426736372090783,0.0038777172470622506,0.007552380952380952,2.651316363252381e-05,3.0002469034200186e-05,1.0,0.0,0.0,0.8900288150885461,0.00036098073040370204,0.0004084881508668564,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.06,pcs_only,PCS only,3,15,6.398670795073586,0.0,0.0,14.596370413239269,0.0029031752874081147,0.0032852521060318988,0.006317185021099753,3.637720349111699e-05,4.1164680926805895e-05,1.0,0.0,0.0,0.9156750942179802,0.0006492649767661597,0.0007347124858582233,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.12,pcs_only,PCS only,3,15,6.394687769473973,0.0,0.0,14.51152350512198,0.004355478253343708,0.0049286876223544,0.006373544239545889,5.564707761257777e-05,6.297059626890604e-05,1.0,0.0,0.0,0.9111702945766224,0.0009846920112500618,0.0011142839076176306,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.18,pcs_only,PCS only,3,15,6.388064655570683,0.0,0.0,14.423784830316166,0.004997153122946973,0.005654811093401819,0.006426270049666743,4.240381409028217e-05,4.798443282019487e-05,1.0,0.0,0.0,0.9064283195056909,0.0008214541595712272,0.0009295628891045562,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.24,pcs_only,PCS only,3,15,6.3788242238952835,1.0877919644084146e-15,1.2309524876080796e-15,14.334447451795741,0.005276812921290282,0.005971275946717671,0.00648813405323678,2.9836807198677498e-05,3.376352578911422e-05,1.0,0.0,0.0,0.9013108355329637,0.0006541714782954146,0.0007402647150164648,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.3,pcs_only,PCS only,3,15,6.366998109685756,0.0,0.0,14.242692173280574,0.0016862457409843878,0.0019081666876553046,0.006573579500565291,3.1143483732526376e-05,3.52421694842946e-05,1.0,0.0,0.0,0.8955705350684607,0.0005327194449398413,0.0006028288012795882,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,0.0,pcs_only,PCS only,3,15,6.034627040532663,0.007305768869442311,0.008267255741883025,11.360424802054945,0.003514426962237133,0.00397694849128198,0.03512539682539682,0.0004472727468255925,0.0005061367599306408,0.9429104750832286,0.001141526385850326,0.0012917587096691828,0.32984450907008966,0.006954245131212331,0.007869469185091524,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,0.0,uniform_baseline,Uniform baseline,3,15,5.907817400668994,0.007251600771634252,0.008205958768815117,10.941285927944286,0.003507523721616368,0.003969136739133848,0.040782539682539684,0.0004643365865495296,0.0005254463123483673,0.9230964688545303,0.0011330626205677471,0.0012821810576272435,0.21976783525760904,0.007179251988170919,0.008124088413183248,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,0.06,pcs_only,PCS only,3,15,6.008622303582769,0.0077023645033887965,0.008716045950079155,11.27657766020903,0.0029656122379097772,0.0033559061667837466,0.03538988974750806,0.00044736565942534394,0.0005062419004350169,0.9390422629976337,0.0012037444572580915,0.001362165085409619,0.3207895804345915,0.006967389461920884,0.00788434339552241,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,0.12,pcs_only,PCS only,3,15,5.981228984111496,0.0070469464273323935,0.007974370576899049,11.191740279857974,0.004422691496240392,0.005004746566758236,0.03566452347402923,0.0004901504779573371,0.0005546574803685009,0.935343397478109,0.0011020000790299767,0.0012470304828588942,0.31145035802464704,0.007399924042348791,0.008373802350152401,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,0.18,pcs_only,PCS only,3,15,5.951956672160652,0.006436797622852009,0.007283922206934592,11.104012607631072,0.005052785375540022,0.005717764913581855,0.03599569972140725,0.0003941329137466738,0.000446003377942342,0.9317308125506015,0.0010076287529805629,0.0011402392742820085,0.3010221199615109,0.005815005709936846,0.006580298419463648,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,0.24,pcs_only,PCS only,3,15,5.920489263099874,0.006663302416704282,0.007540236510193158,11.014687155072814,0.005314455818534969,0.006013872894957973,0.03635202452115433,0.00044779005914051534,0.0005067221539230214,0.928147422674155,0.001044597277307549,0.0011820730977265966,0.2900064025922559,0.00664019833001814,0.0075140917748846145,0.0,0.0,0.0,0.0,0.0,0.0
12,2.0,0.3,pcs_only,PCS only,3,15,5.886690694102829,0.005123916302634617,0.005798257134997168,10.922837139263086,0.0017344303671057845,0.0019626927251048046,0.03674662851396098,0.0004198303437497816,0.0004750827574767027,0.924562971857607,0.0008047617125627125,0.0009106736071079092,0.27816010413463066,0.006318829379239958,0.007150428572412311,0.0,0.0,0.0,0.0,0.0,0.0
12,4.0,0.0,pcs_only,PCS only,3,15,4.209326268171388,0.0010786702404945493,0.0012206302852840782,7.123638984281985,0.0034044499626112203,0.003852497800618151,0.099615873015873,0.00020527805010123315,0.00023229398146995016,0.6577072294017793,0.00016854222507728422,0.00019072348207564954,-0.92867078465539,0.0032430904724635615,0.0036699023482749697,0.0,0.0,0.0,0.0,0.0,0.0
12,4.0,0.0,uniform_baseline,Uniform baseline,3,15,3.988669693901297,0.0010042668844229227,0.0011364349618772102,6.620155862239096,0.0033920483037927396,0.0038384640025459454,0.10745714285714286,0.00011933299129658422,0.0001350379919106409,0.6232296396720775,0.000156916700691115,0.00017756796279335186,-1.081139595440826,0.0019376026640779294,0.0021926038225883403,0.0,0.0,0.0,0.0,0.0,0.0
12,4.0,0.06,pcs_only,PCS only,3,15,4.171844597577942,0.0007840534785728455,0.0008872400343496659,7.03971109195512,0.0026132866161007037,0.0029572121932997597,0.100395454132763,0.0002306113052321788,0.00026096125834178,0.6519861282424307,0.00012253380486093528,0.00013866005343372853,-0.9462203951413773,0.003454389047287133,0.003909009194820365,0.0,0.0,0.0,0.0,0.0,0.0
12,4.0,0.12,pcs_only,PCS only,3,15,4.1333366018799,0.001601900829744765,0.001812721435525721,6.955002296931934,0.0038167952867986838,0.004319110461098833,0.10113950498770914,0.00025991787885615937,0.0002941247683566083,0.646370354720213,0.000250504932764873,0.00028347301711565196,-0.9633367094796998,0.003987939251861658,0.004512778089125437,0.0,0.0,0.0,0.0,0.0,0.0
12,4.0,0.18,pcs_only,PCS only,3,15,4.0928835416206,0.0018940973499870194,0.0021433729251772705,6.867431827548521,0.004704458521134353,0.005323595971393961,0.10195203486368098,0.000410704803957808,0.00046475623708012537,0.6407079079970519,0.00029650566362627906,0.00033552774443332647,-0.9817243470785671,0.006301734409727136,0.007131083793322279,0.0,0.0,0.0,0.0,0.0,0.0
12,4.0,0.24,pcs_only,PCS only,3,15,4.051029194258476,0.0018545413274654705,0.0020986110718855316,6.778177326141687,0.004833113860422314,0.005469183193144312,0.1028036400109329,0.00045389110283042874,0.0005136261347877713,0.6350745924434141,0.0002907340384954264,0.0003289965357603261,-1.000858894167761,0.006830756275604721,0.007729728389998658,0.0,0.0,0.0,0.0,0.0,0.0
12,4.0,0.3,pcs_only,PCS only,3,15,4.007320225413185,0.0005893636093412597,0.0006669277074673416,6.686096551668498,0.0011981075116465224,0.0013557862809597755,0.10373810484654226,0.0005024852567136932,0.0005686155965258391,0.6293892594874615,9.256538154842006e-05,0.00010474758999105665,-1.0214730289371816,0.0075643397832522025,0.008559856275800812,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.0,pcs_only,PCS only,3,15,2.4018590982535653,0.00044417422623337316,0.0005026304538025462,2.551948306773216,0.003326810667739757,0.0037646406677424365,0.1601047619047619,0.0003823486317361018,0.000432668207495962,0.37529048410211957,6.940222284893719e-05,7.853600840661688e-05,-2.139369556416929,0.005674211543304279,0.006420974821452591,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.0,uniform_baseline,Uniform baseline,3,15,2.223412104157429,0.0004037185865415782,0.00045685058784860537,2.0148892473972593,0.003322264367598582,0.0037594960448262007,0.1654904761904762,0.00035054217805295006,0.00039667581688792935,0.34740814127459824,6.308102914713858e-05,7.138290435136382e-05,-2.2535340993507575,0.005241070289740826,0.005930829351542288,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.06,pcs_only,PCS only,3,15,2.3730609197251136,0.0004321812489927585,0.0004890591224715685,2.4679282382160834,0.0023772668932223787,0.0026901307342455504,0.1611620428944099,0.00037187192478792486,0.0004208126975255305,0.37086779359740807,6.75423479084785e-05,7.643136178345247e-05,-2.1605094525724975,0.005516980877004607,0.00624305157312715,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.12,pcs_only,PCS only,3,15,2.3434587380770666,0.0010543860525571143,0.0011931501396963283,2.383341399991968,0.003293825769452162,0.0037273147415275865,0.16219017924637033,0.00033205202447368696,0.000375752238401093,0.3664696108016294,0.0001648846809363498,0.00018658458125074036,-2.1812884501574046,0.004803813343472986,0.005436026536902055,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.18,pcs_only,PCS only,3,15,2.31228225978634,0.0012187647492690693,0.0013791621458958748,2.295923715991099,0.004385773650444427,0.004962970091470162,0.16329341438008663,0.0003306111733044196,0.0003741217618126332,0.3619691384572831,0.00019078779176196314,0.00021589671054645282,-2.2034121164092326,0.004716551997948279,0.00533728102869812,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.24,pcs_only,PCS only,3,15,2.279933564900104,0.0010669339154129676,0.0012073493832115876,2.2067497575703814,0.004405917292463057,0.0049857647682683155,0.1644632095099924,0.00035634820409764036,0.00040324595385958425,0.3574222278079709,0.00016726184606506128,0.00018927459682760108,-2.2266825813537303,0.005107247493885003,0.005779394602208594,0.0,0.0,0.0,0.0,0.0,0.0
12,6.0,0.3,pcs_only,PCS only,3,15,2.246065764451909,0.0006852330819692343,0.0007754142284918457,2.114521840799844,0.0007297938989440368,0.000825839539856241,0.1657419575095199,0.0005031687347920158,0.0005693890247807484,0.3527668338765635,0.00010762263003137609,0.00012178647066224056,-2.2518107713806774,0.007531705573003552,0.008522927190459988,0.0,0.0,0.0,0.0,0.0,0.0
