scenario_group,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,n_bands,bands,n_seeds,symbol_entropy_bits_mean,symbol_entropy_bits_std,symbol_entropy_bits_ci95,conditional_bit_entropy_sum_mean,conditional_bit_entropy_sum_std,conditional_bit_entropy_sum_ci95,bmd_gmi_bits_per_symbol_mean,bmd_gmi_bits_per_symbol_std,bmd_gmi_bits_per_symbol_ci95,gmi_mean,gmi_std,gmi_ci95,ngmi_mean,ngmi_std,ngmi_ci95,ber_mean,ber_std,ber_ci95,gsnr_db_mean,gsnr_db_std,gsnr_db_ci95,air_tbps_mean,air_tbps_std,air_tbps_ci95,air_tbps_per_channel_mean,air_tbps_per_channel_std,air_tbps_per_channel_ci95,rate_tbps_mean,rate_tbps_std,rate_tbps_ci95,rate_tbps_per_channel_mean,rate_tbps_per_channel_std,rate_tbps_per_channel_ci95
S,8,6.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.996679855921233,0.0,0.0,1.0393313315746087,0.018593838319647928,0.013774508191340826,2.957348524346624,0.018593838319647865,0.013774508191340781,2.957348524346624,0.018593838319647865,0.013774508191340781,0.7401671671063478,0.004648459579911966,0.0034436270478351953,0.06712995256696429,0.0018005124783928663,0.0013338383100829027,9.740187806686714,0.07029750265457363,0.05207711874761332,0.3785406111163679,0.002380011304914928,0.0017631370484916208,0.3785406111163679,0.002380011304914928,0.0017631370484916208,0.3785406111163679,0.002380011304914928,0.0017631370484916208,0.3785406111163679,0.002380011304914928,0.0017631370484916208
S,8,6.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,1.0395278549176523,0.023973965001856636,0.017760161813822065,2.9545749464049265,0.023973965001856657,0.017760161813822083,2.9545749464049265,0.023973965001856657,0.017760161813822083,0.740118036270587,0.005993491250464164,0.004440040453455521,0.06705147879464286,0.0019364782912137716,0.001434563193791547,9.679592999129797,0.09512687624244226,0.07047097611005779,0.3781855931398307,0.0030686675202376483,0.0022733007121692236,0.3781855931398307,0.0030686675202376483,0.0022733007121692236,0.3781855931398307,0.0030686675202376483,0.0022733007121692236,0.3781855931398307,0.0030686675202376483,0.0022733007121692236
S,8,6.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,1.0388508209723701,0.020245010549489306,0.014997713697071782,2.9519453933452886,0.020245010549489253,0.014997713697071745,2.9519453933452886,0.020245010549489253,0.014997713697071745,0.7402872947569075,0.005061252637372313,0.0037494284242679363,0.06639753069196429,0.0016494286840969996,0.0012219138689680102,9.616437312735739,0.07475827287286137,0.05538170357056326,0.377849010348197,0.0025913613503346137,0.0019197073532251751,0.377849010348197,0.0025913613503346137,0.0019197073532251751,0.377849010348197,0.0025913613503346137,0.0019197073532251751,0.377849010348197,0.0025913613503346137,0.0019197073532251751
S,8,6.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,1.0256640735715525,0.021722539934146,0.016092282782917515,2.961101066363,0.021722539934146058,0.01609228278291756,2.961101066363,0.021722539934146058,0.01609228278291756,0.7435839816071119,0.0054306349835365145,0.00402307069572939,0.0660400390625,0.0017411074005854385,0.0012898304125848917,9.60182953669977,0.08873497695417074,0.06573579085185936,0.379020936494464,0.0027804851115707054,0.002059812196213455,0.379020936494464,0.0027804851115707054,0.002059812196213455,0.379020936494464,0.0027804851115707054,0.002059812196213455,0.379020936494464,0.0027804851115707054,0.002059812196213455
S,8,6.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,1.037184494315563,0.02448270267210878,0.018137039954078178,2.9448312150710834,0.02448270267210883,0.018137039954078216,2.9448312150710834,0.02448270267210883,0.018137039954078216,0.7407038764211092,0.006120675668027207,0.004534259988519554,0.06629725864955358,0.0021086488715237705,0.0015621089445944877,9.501138356274852,0.08559774577338965,0.06341169746915336,0.37693839552909864,0.0031337859420299233,0.0023215411141220064,0.37693839552909864,0.0031337859420299233,0.0023215411141220064,0.37693839552909864,0.0031337859420299233,0.0023215411141220064,0.37693839552909864,0.0031337859420299233,0.0023215411141220064
S,8,6.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.976555119443372,0.0,0.0,1.0401108308282512,0.020046277679754074,0.014850490326888769,2.936444288615121,0.02004627767975407,0.014850490326888765,2.936444288615121,0.02004627767975407,0.014850490326888765,0.7399722922929373,0.0050115694199385176,0.0037126225817221913,0.06636265345982142,0.0016570470850674722,0.0012275576593876463,9.43606522060482,0.08866877388882184,0.06568674693471523,0.37586486894273546,0.002565923543008524,0.0019008627618417643,0.37586486894273546,0.002565923543008524,0.0019008627618417643,0.37586486894273546,0.002565923543008524,0.0019008627618417643,0.37586486894273546,0.002565923543008524,0.0019008627618417643
S,8,6.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.970391608345835,0.0,0.0,1.0487980065387317,0.01232209653828078,0.009128336859941832,2.9215936018071025,0.012322096538280867,0.009128336859941896,2.9215936018071025,0.012322096538280867,0.009128336859941896,0.737800498365317,0.003080524134570217,0.002282084214985474,0.06648908342633929,0.0010148665282374133,0.0007518236453391175,9.350861743098529,0.06651304035360156,0.049273549841161335,0.37396398103130923,0.0015772283568999518,0.0011684271180725633,0.37396398103130923,0.0015772283568999518,0.0011684271180725633,0.37396398103130923,0.0015772283568999518,0.0011684271180725633,0.37396398103130923,0.0015772283568999518,0.0011684271180725633
S,10,-2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,S,7,4.0,0.0,0.0,0.2193479414853549,0.008255914703857985,0.006116067202495515,3.780652058514645,0.00825591470385784,0.006116067202495406,3.780652058514645,0.00825591470385784,0.006116067202495406,0.9451630146286613,0.00206397867596446,0.0015290168006238515,0.014269147600446428,0.0005648795035588339,0.0004184685923976039,13.64759005184212,0.03334145321388168,0.024699694194959328,0.48392346348987453,0.0010567570820938013,0.0007828566019194105,0.48392346348987453,0.0010567570820938013,0.0007828566019194105,0.48392346348987453,0.0010567570820938013,0.0007828566019194105,0.48392346348987453,0.0010567570820938013,0.0007828566019194105
S,10,-2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.996679855921233,0.0,0.0,0.19637640675641635,0.006636811729544117,0.004916618933724456,3.8003034491648173,0.0066368117295441675,0.004916618933724493,3.8003034491648173,0.0066368117295441675,0.004916618933724493,0.9509058983108959,0.0016592029323860419,0.0012291547334311232,0.012442452566964286,0.0005019853379079223,0.00037187594245342425,13.61897751135906,0.05821528410840711,0.0431264859910684,0.4864388414930965,0.000849511901381653,0.0006293272235167348,0.4864388414930965,0.000849511901381653,0.0006293272235167348,0.4864388414930965,0.000849511901381653,0.0006293272235167348,0.4864388414930965,0.000849511901381653,0.0006293272235167348
S,10,-2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.18246107944707476,0.005017537741316116,0.0037170439760728902,3.811641721875504,0.005017537741316107,0.0037170439760728833,3.811641721875504,0.005017537741316107,0.0037170439760728833,0.9543847301382314,0.0012543844353290268,0.0009292609940182208,0.011531284877232142,0.0004230212529037516,0.0003133785296539202,13.662221981180027,0.042363561244552796,0.03138336535715938,0.48789014040006456,0.0006422448308884586,0.0004757816289373267,0.48789014040006456,0.0006422448308884586,0.0004757816289373267,0.48789014040006456,0.0006422448308884586,0.0004757816289373267,0.48789014040006456,0.0006422448308884586,0.0004757816289373267
S,10,-2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.18403896603701916,0.006083668631969876,0.00450684479255271,3.80675724828064,0.006083668631969793,0.004506844792552649,3.80675724828064,0.006083668631969793,0.004506844792552649,0.9539902584907451,0.0015209171579924482,0.0011267111981381622,0.011696951729910714,0.00032474789360624896,0.00024057660627677523,13.597101035779106,0.03650805737864533,0.027045547388712208,0.4872649277799219,0.0007787095848921271,0.0005768761334467343,0.4872649277799219,0.0007787095848921271,0.0005768761334467343,0.4872649277799219,0.0007787095848921271,0.0005768761334467343,0.4872649277799219,0.0007787095848921271,0.0005768761334467343
S,10,-2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.17034780369672411,0.010226900246019697,0.00757619372552935,3.8164173362378278,0.01022690024601959,0.007576193725529271,3.8164173362378278,0.01022690024601959,0.007576193725529271,0.957413049075819,0.0025567250615048972,0.0018940484313823178,0.010903494698660714,0.0009054201285214327,0.0006707446177879582,13.647650565125472,0.054331109950584884,0.04024904950733922,0.488501419038442,0.0013090432314905173,0.0009697527968677539,0.488501419038442,0.0013090432314905173,0.0009697527968677539,0.488501419038442,0.0013090432314905173,0.0009697527968677539,0.488501419038442,0.0013090432314905173,0.0009697527968677539
S,10,-2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.16573074719377967,0.011560739472062327,0.008564315652223818,3.8162849621928663,0.01156073947206226,0.008564315652223767,3.8162849621928663,0.01156073947206226,0.008564315652223767,0.9585673132015551,0.002890184868015565,0.002141078913055942,0.01068115234375,0.000712004158308802,0.0005274600618921068,13.633442283967899,0.049180976149306804,0.03643377699541015,0.48848447516068694,0.0014797746524239613,0.0010962324034846363,0.48848447516068694,0.0014797746524239613,0.0010962324034846363,0.48848447516068694,0.0014797746524239613,0.0010962324034846363,0.48848447516068694,0.0014797746524239613,0.0010962324034846363
S,10,-2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.976555119443372,0.0,0.0,0.16422822150114227,0.007321076168483464,0.005423529123927279,3.81232689794223,0.007321076168483497,0.005423529123927303,3.81232689794223,0.007321076168483497,0.005423529123927303,0.9589429446247146,0.001830269042120874,0.0013558822809818256,0.010493687220982142,0.00044797080315866675,0.000331861415137196,13.628806652686363,0.06333189649263987,0.046916925489730484,0.4879778429366054,0.0009370977495658802,0.0006942117278626893,0.4879778429366054,0.0009370977495658802,0.0006942117278626893,0.4879778429366054,0.0009370977495658802,0.0006942117278626893,0.4879778429366054,0.0009370977495658802,0.0006942117278626893
S,10,-2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.970391608345835,0.0,0.0,0.1564167797453146,0.004061570851967877,0.0030088537938412064,3.81397482860052,0.004061570851967837,0.003008853793841176,3.81397482860052,0.004061570851967837,0.003008853793841176,0.9608958050636713,0.0010153927129919593,0.000752213448460294,0.010075160435267858,0.0004099774998351485,0.00030371558215483153,13.622659058452706,0.02725117439711178,0.02018795250897832,0.48818877806086663,0.0005198810690518863,0.00038513328561167294,0.48818877806086663,0.0005198810690518863,0.00038513328561167294,0.48818877806086663,0.0005198810690518863,0.00038513328561167294,0.48818877806086663,0.0005198810690518863,0.00038513328561167294
S,10,0.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,S,7,4.0,0.0,0.0,0.2725855825975484,0.008348735124707315,0.006184829532539105,3.7274144174024513,0.008348735124707204,0.006184829532539023,3.7274144174024513,0.008348735124707204,0.006184829532539023,0.9318536043506128,0.002087183781176801,0.0015462073831347557,0.017582484654017856,0.0005488721878006688,0.0004066102069345427,13.266473797587674,0.033885978211204246,0.02510308395811994,0.4771090454275138,0.0010686380959625211,0.0007916581801649941,0.4771090454275138,0.0010686380959625211,0.0007916581801649941,0.4771090454275138,0.0010686380959625211,0.0007916581801649941,0.4771090454275138,0.0010686380959625211,0.0007916581801649941
S,10,0.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.996679855921233,0.0,0.0,0.2408928702411697,0.011194787965674583,0.008293214982436615,3.7557869856800634,0.011194787965674522,0.008293214982436571,3.7557869856800634,0.011194787965674522,0.008293214982436571,0.9397767824397076,0.0027986969914186306,0.002073303745609143,0.015577043805803572,0.0006340162164185174,0.000469685786031141,13.288217524370463,0.06925702804605811,0.0513063243709227,0.4807407341670481,0.0014329328596063276,0.0010615315177518725,0.4807407341670481,0.0014329328596063276,0.0010615315177518725,0.4807407341670481,0.0014329328596063276,0.0010615315177518725,0.4807407341670481,0.0014329328596063276,0.0010615315177518725
S,10,0.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.22897645736997876,0.005958120646381608,0.004413837543260641,3.7651263439526006,0.005958120646381597,0.004413837543260632,3.7651263439526006,0.005958120646381597,0.004413837543260632,0.9427558856575053,0.0014895301615953994,0.0011034593858151582,0.014674595424107142,0.0005889783397521942,0.0004363212600846438,13.280608255252693,0.024710665513626936,0.018305917190387967,0.48193617202593275,0.0007626394427368441,0.0005649712055373607,0.48193617202593275,0.0007626394427368441,0.0005649712055373607,0.48193617202593275,0.0007626394427368441,0.0005649712055373607,0.48193617202593275,0.0007626394427368441,0.0005649712055373607
S,10,0.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.23408924685782287,0.008635932726123032,0.006397588493073572,3.7567069674598366,0.008635932726122973,0.006397588493073528,3.7567069674598366,0.008635932726122973,0.006397588493073528,0.9414776882855442,0.0021589831815307433,0.001599397123268382,0.014705113002232142,0.00040846026359764613,0.0003025915978207529,13.227995660840211,0.043548226243412994,0.03226097746985325,0.48085849183485907,0.0011053993889437303,0.0008188913271134039,0.48085849183485907,0.0011053993889437303,0.0008188913271134039,0.48085849183485907,0.0011053993889437303,0.0008188913271134039,0.48085849183485907,0.0011053993889437303,0.0008188913271134039
S,10,0.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.21895311840420045,0.0038766662438736916,0.002871874543240825,3.7678120215303523,0.003876666243873798,0.0028718745432409036,3.7678120215303523,0.003876666243873798,0.0028718745432409036,0.9452617203989498,0.0009691665609684496,0.000717968635810226,0.013745989118303572,0.00043972753605816525,0.00032575471741038597,13.263868512079373,0.03633278138122458,0.02691570111271946,0.48227993875588504,0.0004962132792158316,0.00036759994153482485,0.48227993875588504,0.0004962132792158316,0.00036759994153482485,0.48227993875588504,0.0004962132792158316,0.00036759994153482485,0.48227993875588504,0.0004962132792158316,0.00036759994153482485
S,10,0.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.21875621752095564,0.004528963123898124,0.0033551028343886606,3.7632594918656905,0.0045289631238981465,0.003355102834388677,3.7632594918656905,0.0045289631238981465,0.003355102834388677,0.9453109456197611,0.0011322407809745366,0.0008387757085971693,0.013963971819196428,0.000256454895148181,0.00018998444501882493,13.22772459294971,0.03825722894288373,0.02834135181733319,0.4816972149588083,0.0005797072798589729,0.0004294531628017582,0.4816972149588083,0.0005797072798589729,0.0004294531628017582,0.4816972149588083,0.0005797072798589729,0.0004294531628017582,0.4816972149588083,0.0005797072798589729,0.0004294531628017582
S,10,0.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.976555119443372,0.0,0.0,0.2076647372257587,0.005864039727588737,0.0043441414232727685,3.7688903822176134,0.005864039727588789,0.004344141423272808,3.7688903822176134,0.005864039727588789,0.004344141423272808,0.9480838156935604,0.0014660099318971973,0.001086035355818202,0.013449532645089286,0.0006884435293408022,0.0005100061036972612,13.20963712723635,0.040379202158447106,0.029913331574127,0.4824179689238545,0.0007505970851313723,0.0005560501021789247,0.4824179689238545,0.0007505970851313723,0.0005560501021789247,0.4824179689238545,0.0007505970851313723,0.0005560501021789247,0.4824179689238545,0.0007505970851313723,0.0005560501021789247
S,10,0.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.970391608345835,0.0,0.0,0.20917735188136283,0.006974524546848581,0.0051668000898855045,3.761214256464472,0.006974524546848505,0.005166800089885448,3.761214256464472,0.006974524546848505,0.005166800089885448,0.9477056620296593,0.0017436311367121263,0.001291700022471362,0.013192313058035714,0.0004982609649331051,0.0003691168883427398,13.217853686424617,0.06743975529829972,0.04996006987953846,0.48143542482745244,0.0008927391419966055,0.000661350411505335,0.48143542482745244,0.0008927391419966055,0.000661350411505335,0.48143542482745244,0.0008927391419966055,0.000661350411505335,0.48143542482745244,0.0008927391419966055,0.000661350411505335
S,10,2.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,S,7,4.0,0.0,0.0,0.41556238395275447,0.010951424654384957,0.008112928918461942,3.5844376160472455,0.010951424654384945,0.008112928918461933,3.5844376160472455,0.010951424654384945,0.008112928918461933,0.8961094040118114,0.0027378561635962363,0.0020282322296154833,0.026497977120535716,0.0009494374939087483,0.000703353138399226,12.491405285353107,0.034352220746127614,0.02544848126157326,0.4588080148540475,0.0014017823557612675,0.0010384549015631235,0.4588080148540475,0.0014017823557612675,0.0010384549015631235,0.4588080148540475,0.0014017823557612675,0.0010384549015631235,0.4588080148540475,0.0014017823557612675,0.0010384549015631235
S,10,2.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.996679855921233,0.0,0.0,0.3877960909522384,0.0136459590417553,0.010109067927128181,3.6088837649689935,0.013645959041755234,0.01010906792712813,3.6088837649689935,0.013645959041755234,0.01010906792712813,0.9030509772619403,0.003411489760438808,0.002527266981782032,0.024274553571428572,0.0010459202816758804,0.0007748285878236417,12.416013963326938,0.042165792260312474,0.03123685604334369,0.46193712191603126,0.0017466827573446593,0.001293960694672393,0.46193712191603126,0.0017466827573446593,0.001293960694672393,0.46193712191603126,0.0017466827573446593,0.001293960694672393,0.46193712191603126,0.0017466827573446593,0.001293960694672393
S,10,2.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.38645489459486554,0.014112697868558108,0.010454832888750898,3.607647906727713,0.014112697868558068,0.010454832888750869,3.607647906727713,0.014112697868558068,0.010454832888750869,0.9033862763512834,0.003528174467139517,0.002613708222187717,0.024156842912946428,0.001243737290484723,0.0009213734787375657,12.409884068571586,0.07553787074591019,0.05595923775708545,0.4617789320611473,0.0018064253271754284,0.001338218609760108,0.4617789320611473,0.0018064253271754284,0.001338218609760108,0.4617789320611473,0.0018064253271754284,0.001338218609760108,0.4617789320611473,0.0018064253271754284,0.001338218609760108
S,10,2.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.3705085649552716,0.01140441351893457,0.008448507765500286,3.6202876493623877,0.011404413518934642,0.00844850776550034,3.6202876493623877,0.011404413518934642,0.00844850776550034,0.907372858761182,0.0028511033797336605,0.002112126941375085,0.023162841796875,0.0011547049346006797,0.0008554173864915002,12.389993293547109,0.07152169762818486,0.05298401507541388,0.4633968191183856,0.001459764930423623,0.0010814089939840351,0.4633968191183856,0.001459764930423623,0.0010814089939840351,0.4633968191183856,0.001459764930423623,0.0010814089939840351,0.4633968191183856,0.001459764930423623,0.0010814089939840351
S,10,2.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.3674363765774868,0.014355776753805699,0.010634908246964959,3.6193287633570654,0.01435577675380569,0.010634908246964952,3.6193287633570654,0.01435577675380569,0.010634908246964952,0.9081409058556282,0.0035889441884514226,0.002658727061741238,0.022722516741071428,0.0009033851158433679,0.0006692370592988717,12.380030137379253,0.0640697425957329,0.047463529532224734,0.46327408170970436,0.0018375394244871314,0.0013612682556115162,0.46327408170970436,0.0018375394244871314,0.0013612682556115162,0.46327408170970436,0.0018375394244871314,0.0013612682556115162,0.46327408170970436,0.0018375394244871314,0.0013612682556115162
S,10,2.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.3611666460122295,0.008269447011899736,0.006126092076583608,3.620849063374417,0.008269447011899767,0.006126092076583631,3.620849063374417,0.008269447011899767,0.006126092076583631,0.9097083384969427,0.0020673617529749417,0.0015315230191459076,0.022443498883928572,0.0006720469477607035,0.0004978593460777545,12.344688769050805,0.05816865253028921,0.04309194083456452,0.4634686801119253,0.0010584892175231776,0.0007841397858027102,0.4634686801119253,0.0010584892175231776,0.0007841397858027102,0.4634686801119253,0.0010584892175231776,0.0007841397858027102,0.4634686801119253,0.0010584892175231776,0.0007841397858027102
S,10,2.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.976555119443372,0.0,0.0,0.3620352857963823,0.007692199585342187,0.005698461198609085,3.6145198336469897,0.007692199585342238,0.005698461198609122,3.6145198336469897,0.007692199585342238,0.005698461198609122,0.9094911785509044,0.0019230498963355594,0.0014246152996522806,0.022726876395089284,0.0007128134310559723,0.0005280595795330206,12.292006800750489,0.07655306309486123,0.05671130277378704,0.4626585387068146,0.0009846015469237997,0.0007294030334219628,0.4626585387068146,0.0009846015469237997,0.0007294030334219628,0.4626585387068146,0.0009846015469237997,0.0007294030334219628,0.4626585387068146,0.0009846015469237997,0.0007294030334219628
S,10,2.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.970391608345835,0.0,0.0,0.35742679850891046,0.016653968149760855,0.01233743225866416,3.6129648098369245,0.016653968149760834,0.012337432258664145,3.6129648098369245,0.016653968149760834,0.012337432258664145,0.9106433003727724,0.0041634920374402085,0.003084358064666036,0.022443498883928572,0.0009177045818870953,0.000679845068195374,12.252367415930209,0.07377642950818761,0.05465434382714648,0.46245949565912625,0.002131707923169373,0.0015791913291090002,0.46245949565912625,0.002131707923169373,0.0015791913291090002,0.46245949565912625,0.002131707923169373,0.0015791913291090002,0.46245949565912625,0.002131707923169373,0.0015791913291090002
S,10,4.0,0.0,False,q3_evidence,Uniform raw,uniform_raw,1,S,7,4.0,0.0,0.0,0.7843242286086275,0.018241607431535477,0.013513571897814958,3.215675771391372,0.018241607431535516,0.013513571897814986,3.215675771391372,0.018241607431535516,0.013513571897814986,0.803918942847843,0.004560401857883879,0.0033783929744537465,0.04945591517857143,0.0014032398280056397,0.001039534612111512,10.857162830797126,0.07787133500611058,0.05768789227229477,0.4116064987380957,0.00233492575123654,0.0017297372029203139,0.4116064987380957,0.00233492575123654,0.0017297372029203139,0.4116064987380957,0.00233492575123654,0.0017297372029203139,0.4116064987380957,0.00233492575123654,0.0017297372029203139
S,10,4.0,0.12,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.996679855921233,0.0,0.0,0.7908682968137126,0.016285898227877595,0.01206476224471606,3.2058115591075205,0.016285898227877606,0.012064762244716067,3.2058115591075205,0.016285898227877606,0.012064762244716067,0.8022829257965718,0.0040714745569694006,0.003016190561179016,0.049220493861607144,0.0011368809694907234,0.0008422132083552499,10.66566688521087,0.09876633639969838,0.07316712592519355,0.4103438795657626,0.0020845949731683306,0.0015442895673236543,0.4103438795657626,0.0020845949731683306,0.0015442895673236543,0.4103438795657626,0.0020845949731683306,0.0015442895673236543,0.4103438795657626,0.0020845949731683306,0.0015442895673236543
S,10,4.0,0.16,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.7823471345928035,0.017640832438665443,0.013068511554803559,3.211755666729775,0.017640832438665422,0.013068511554803543,3.211755666729775,0.017640832438665422,0.013068511554803543,0.8044132163517991,0.0044102081096663555,0.0032671278887008858,0.04920741489955357,0.0010812381436605912,0.0008009924261256549,10.648831086586767,0.07657940571266006,0.056730817658148906,0.41110472534141124,0.002258026552149164,0.001672769479014846,0.41110472534141124,0.002258026552149164,0.001672769479014846,0.41110472534141124,0.002258026552149164,0.001672769479014846,0.41110472534141124,0.002258026552149164,0.001672769479014846
S,10,4.0,0.2,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.7740596317571323,0.019008894595871073,0.014081986183696061,3.2167365825605265,0.019008894595871045,0.014081986183696039,3.2167365825605265,0.019008894595871045,0.014081986183696039,0.8064850920607168,0.004752223648967761,0.0035204965459240097,0.048091343470982144,0.0009813870736027107,0.0007270217182609398,10.631652045745572,0.10139000202540939,0.07511076462051915,0.4117422825677474,0.002433138508271507,0.0018024942315131027,0.4117422825677474,0.002433138508271507,0.0018024942315131027,0.4117422825677474,0.002433138508271507,0.0018024942315131027,0.4117422825677474,0.002433138508271507,0.0018024942315131027
S,10,4.0,0.24,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.7697599198084198,0.016836761245192514,0.012472847278793883,3.2170052201261328,0.016836761245192542,0.012472847278793903,3.2170052201261328,0.016836761245192542,0.012472847278793903,0.8075600200478951,0.0042091903112981355,0.003118211819698476,0.04694475446428571,0.00167510782337388,0.0012409372415624787,10.563542063748315,0.08112501368116812,0.06009825116598335,0.41177666817614506,0.002155105439384648,0.0015965244516856216,0.41177666817614506,0.002155105439384648,0.0015965244516856216,0.41177666817614506,0.002155105439384648,0.0015965244516856216,0.41177666817614506,0.002155105439384648,0.0015965244516856216
S,10,4.0,0.28,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.7590578625789838,0.011684031929043652,0.008655651982540577,3.2229578468076623,0.01168403192904367,0.008655651982540591,3.2229578468076623,0.01168403192904367,0.008655651982540591,0.8102355343552541,0.0029210079822609173,0.0021639129956351477,0.04726300920758929,0.0008004131645265404,0.0005929543702430465,10.54254911663271,0.04523141141276472,0.03350789849305476,0.41253860439138074,0.0014955560869175796,0.001107923453765188,0.41253860439138074,0.0014955560869175796,0.001107923453765188,0.41253860439138074,0.0014955560869175796,0.001107923453765188,0.41253860439138074,0.0014955560869175796,0.001107923453765188
S,10,4.0,0.32,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.976555119443372,0.0,0.0,0.7681858833161238,0.011307629673888696,0.008376809289722687,3.208369236127248,0.011307629673888762,0.008376809289722736,3.208369236127248,0.011307629673888762,0.008376809289722736,0.807953529170969,0.0028269074184721905,0.002094202322430684,0.04691859654017857,0.0012829314406895352,0.00095040891153889,10.476442715209428,0.08542328173265207,0.06328245269908914,0.41067126222428785,0.0014473765982577671,0.0010722315890845143,0.41067126222428785,0.0014473765982577671,0.0010722315890845143,0.41067126222428785,0.0014473765982577671,0.0010722315890845143,0.41067126222428785,0.0014473765982577671,0.0010722315890845143
S,10,4.0,0.36,True,q3_evidence,PCS raw,pcs_raw,1,S,7,3.970391608345835,0.0,0.0,0.761075998064695,0.026847048871183873,0.019888572129761962,3.20931561028114,0.02684704887118395,0.019888572129762017,3.20931561028114,0.02684704887118395,0.019888572129762017,0.8097310004838262,0.006711762217795988,0.004972143032440505,0.04688371930803571,0.001986357120560026,0.0014715139476699688,10.43625727812196,0.08023434268141998,0.05943843285569631,0.4107923981159859,0.003436422255511564,0.002545737232609552,0.4107923981159859,0.003436422255511564,0.002545737232609552,0.4107923981159859,0.003436422255511564,0.002545737232609552,0.4107923981159859,0.003436422255511564,0.002545737232609552
